rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014
0.329279,0.283665,0.296773,0.347498,0.394699,0.378073,0.348221,0.307268,0.348091,0.303644,0.194697,0.321107,0.267078,0.44731,0.501832,1.30065,0.266868,0.942001
0.162247,0.104288,0.238922,0.212253,0.323143,0.263539,0.218982,0.235862,0.153099,0.220602,0.2433,0.228402,0.179405,0.455343,0.472022,1.35381,0.296049,1.17155
0.161577,0.158966,0.294351,0.335365,0.284959,0.295537,0.251032,0.228478,0.152895,0.235497,0.227076,0.345982,0.272884,0.508003,0.410164,1.0879,0.386093,4.31648
0.678754,0.472321,1.01194,0.870869,0.681994,0.799707,0.718266,0.66838,0.633881,1.02432,0.890361,0.952625,1.38673,1.42301,1.79944,4.70639,1.43879,7.43548
0.183833,0.128342,0.198777,0.264703,0.3037,0.259058,0.193499,0.160859,0.116049,0.143315,0.105679,0.163717,0.152522,0.405908,0.168969,0.473158,0.165256,3.64676
0.129711,0.135092,0.180014,0.198155,0.204841,0.200656,0.208848,0.179872,0.161581,0.109248,0.230932,0.297815,0.272719,0.196871,0.27584,1.04431,0.377612,4.15569
0.556674,0.485882,0.794735,0.948023,0.762269,0.654833,0.699685,0.598015,0.450964,0.842995,0.713439,1.19809,1.1084,1.09012,1.60742,2.6385,0.515895,9.2497
0.38411,0.269581,0.498726,0.555297,0.541046,0.366136,0.523359,0.29404,0.426057,0.580303,0.350272,0.487293,0.296861,0.449593,0.568606,2.01731,0.405323,2.49027
0.290444,0.27092,0.56044,0.590984,0.541587,0.375425,0.326874,0.434686,0.326041,0.506222,0.349259,0.46898,0.406036,0.563315,0.809801,1.28768,0.419651,1.34526
0.373577,0.341202,0.574313,0.623507,0.580808,0.56407,0.586217,0.438195,0.353735,0.651186,0.388907,0.573338,0.515505,0.657923,1.1474,3.54971,0.925192,2.91157
0.222541,0.303346,0.434835,0.541545,0.445013,0.350153,0.484019,0.409752,0.262176,0.315423,0.261086,0.407841,0.356925,0.449327,0.665642,1.40556,0.393753,1.65382
0.162494,0.134522,0.191975,0.289953,0.253883,0.242852,0.240039,0.153963,0.157988,0.25811,0.190801,0.228937,0.283062,0.314142,0.370265,1.1991,0.254551,2.10428
0.388149,0.279561,0.381243,0.530837,0.395184,0.4579,0.431216,0.208295,0.221021,0.33343,0.324463,0.466222,0.370431,0.414024,0.684307,1.49005,0.296674,2.28474
0.392565,0.201407,0.336402,0.39908,0.474789,0.225393,0.325332,0.306804,0.21008,0.257251,0.308301,0.520737,0.376342,0.672127,0.605146,1.73881,0.45918,3.87946
0.265498,0.173616,0.233916,0.306263,0.302206,0.284744,0.237701,0.252367,0.163638,0.208148,0.221353,0.3067,0.423719,0.355159,0.413017,0.999285,0.256045,1.83999
0.424786,0.319944,0.53522,0.828985,0.689535,0.65539,0.683878,0.541225,0.349579,0.540842,0.384798,0.59105,0.559434,1.05098,0.977894,2.61026,0.435683,6.52321
0.281266,0.251256,0.467167,0.406003,0.420149,0.407498,0.475017,0.370457,0.337795,0.415123,0.323979,0.558579,0.286944,0.60619,0.568422,1.83121,0.837712,5.7827
0.727885,0.371079,0.780881,0.605162,0.957301,0.747908,0.550088,0.74244,0.864771,0.820168,0.490688,0.653581,1.56469,1.02956,0.846819,2.29103,0.609521,6.13913
0.236083,0.226276,0.389669,0.420378,0.467559,0.319853,0.287474,0.285589,0.192806,0.354577,0.298015,0.420674,0.361305,0.556231,0.598494,1.0445,0.422789,2.24329
0.101483,0.118452,0.199294,0.149034,0.178045,0.125997,0.153109,0.108499,0.0807838,0.147007,0.148131,0.120969,0.115558,0.22572,0.233387,0.603557,0.120894,1.30562
0.325534,0.216095,0.517821,0.668249,0.496388,0.480677,0.449323,0.311617,0.344628,0.333887,0.311957,0.375681,0.31842,0.691924,0.446868,1.91019,0.467815,2.23852
0.144494,0.131871,0.199095,0.185539,0.182378,0.16203,0.191207,0.172201,0.0929298,0.160913,0.108871,0.306423,0.135286,0.158506,0.263411,0.592953,0.0601338,0.791323
0.648789,0.716308,1.09436,1.33995,1.15843,0.83693,0.78652,0.81268,0.663043,1.22455,0.791073,1.27154,1.00107,1.3236,1.38415,2.47773,0.819349,8.61831
0.146133,0.120929,0.264545,0.26055,0.270214,0.179283,0.32253,0.209608,0.0923646,0.184266,0.164726,0.276612,0.188661,0.227549,0.335211,0.373486,0.1428,1.42045
0.979588,0.941411,1.79504,1.77771,1.71656,1.04676,1.61242,0.812811,0.922264,1.11964,1.52704,2.13781,1.40883,1.75506,2.38422,5.63101,1.17957,12.059
0.406342,0.287209,0.387676,0.469192,0.557695,0.468765,0.604637,0.284004,0.358517,0.349966,0.299757,0.494623,0.386218,0.435739,0.56536,1.42931,0.450184,2.65443
0.271328,0.23341,0.39444,0.414984,0.424481,0.368892,0.321063,0.277059,0.194906,0.261612,0.298155,0.432132,0.300031,0.486245,0.352946,0.759906,0.269025,1.17302
0.276807,0.291221,0.295001,0.412388,0.384151,0.337866,0.299961,0.331392,0.221082,0.320955,0.331062,0.294726,0.500994,0.3949,0.555719,1.48536,0.210266,3.64939
0.422927,0.216856,0.630326,0.682824,0.566281,0.508509,0.585899,0.511845,0.352216,0.7062,0.593518,0.846424,0.854856,0.791295,0.74079,2.89251,0.442566,2.76819
1.16328,1.07912,1.51205,2.0383,1.66513,1.84955,1.44995,1.19758,1.38762,1.58422,1.38178,1.04533,1.37842,2.57186,1.24045,5.66024,1.09844,9.81909
0.346975,0.328114,0.503452,0.654487,0.543421,0.662786,0.54537,0.44531,0.360921,0.467422,0.301126,0.538494,0.609288,0.642753,0.715242,2.15248,0.272292,3.56213
0.174332,0.138307,0.182621,0.266239,0.205522,0.145241,0.291205,0.164008,0.129637,0.175511,0.131847,0.225132,0.194233,0.20278,0.170367,0.928628,0.177511,1.16223
0.637297,0.336038,1.03914,1.17023,1.07448,0.944064,0.987812,0.686353,0.719048,0.916939,0.627989,0.764026,0.708414,2.07769,1.16027,2.97315,1.3221,14.2053
0.676936,0.655918,1.01608,1.23684,1.05486,0.93829,0.887376,0.75987,0.470983,0.806443,0.880456,0.92008,0.629046,1.22827,1.34966,3.8989,0.507824,8.2192
0.167101,0.129332,0.190506,0.251938,0.234395,0.173814,0.203774,0.161297,0.11795,0.179347,0.215824,0.271042,0.319467,0.559798,0.372488,1.57574,0.350525,2.12335
0.14224,0.0996088,0.165923,0.205593,0.203674,0.159602,0.19036,0.113471,0.160016,0.136219,0.15259,0.215123,0.201453,0.296973,0.156605,0.780467,0.147898,1.91047
0.139511,0.145896,0.219673,0.217483,0.241307,0.205289,0.236904,0.176093,0.167246,0.240992,0.180639,0.220729,0.175046,0.298652,0.341162,0.520826,0.231788,0.752486
0.220677,0.19982,0.416601,0.512838,0.509787,0.385438,0.271464,0.344108,0.254542,0.40007,0.223577,0.289523,0.265077,0.483628,0.620741,1.73586,0.375028,10.8329
0.178082,0.111558,0.215491,0.27332,0.236668,0.177262,0.194851,0.151349,0.143816,0.130644,0.174789,0.19084,0.200038,0.237414,0.197918,0.928307,0.302612,1.25173
0.343688,0.363636,0.46051,0.602653,0.635298,0.664621,0.595891,0.452282,0.445854,0.634723,0.347035,0.593347,0.591323,0.521324,0.70893,1.52647,0.804138,4.01836
0.194994,0.168834,0.355802,0.372473,0.449133,0.336424,0.410319,0.200499,0.298114,0.40895,0.325608,0.469895,0.301313,0.596698,0.34756,0.958493,0.727423,8.79107
0.55946,0.511735,0.847315,0.843291,0.851112,0.760092,0.885917,0.543012,0.600945,0.682742,0.438667,0.665516,0.596301,1.32781,1.28536,2.02694,1.32749,7.33126
0.528757,0.494399,0.68462,0.945191,0.531127,0.595192,0.582633,0.513086,0.812672,0.595716,0.402078,0.652495,0.412148,0.805959,0.984232,2.68661,0.924977,2.85552
0.19226,0.0940036,0.154065,0.239358,0.200066,0.18925,0.188807,0.157916,0.107043,0.14517,0.102562,0.159769,0.103614,0.180177,0.155593,0.347135,0.130316,1.75941
0.172138,0.174821,0.220979,0.262393,0.213022,0.21166,0.201456,0.163472,0.204636,0.218181,0.194907,0.288139,0.235545,0.352841,0.406084,0.795904,0.260631,3.32558
0.348656,0.346942,0.685721,0.728623,0.787696,0.744945,0.713844,0.599354,0.504151,0.813052,0.480453,0.748703,0.708663,0.933116,1.1552,2.9508,1.78485,4.95488
0.493087,0.405229,0.856584,0.717236,0.738212,0.725454,0.744217,0.558455,0.530599,0.587768,0.519272,0.635582,0.553435,0.906927,1.10687,3.04168,0.625974,5.58665
0.443732,0.477599,0.766307,0.876457,0.518467,0.900537,0.897765,0.713443,0.438183,0.617933,0.451262,0.420202,0.51368,0.644765,0.661294,2.14223,0.351527,2.82245
0.110262,0.0787012,0.14682,0.16016,0.138721,0.141465,0.178348,0.091478,0.0908586,0.123642,0.11207,0.133674,0.131143,0.131216,0.142955,0.434143,0.0962057,0.663535
0.225649,0.171747,0.444319,0.356884,0.411652,0.2543,0.34926,0.254902,0.218093,0.313354,0.320262,0.405676,0.354717,0.355118,0.427485,0.920095,0.19219,6.39904
0.121031,0.134806,0.229986,0.197389,0.204514,0.199222,0.170267,0.139845,0.143867,0.165389,0.150258,0.242758,0.205827,0.275412,0.444364,0.835553,0.15684,3.52507
0.150342,0.153574,0.284076,0.225746,0.312447,0.296188,0.165723,0.249926,0.142461,0.231739,0.213839,0.285844,0.211979,0.226861,0.257365,0.542479,0.249956,4.15594
0.11274,0.0931998,0.132932,0.181344,0.149822,0.151812,0.187341,0.181637,0.0905892,0.162375,0.142233,0.21054,0.140048,0.23111,0.156821,0.519933,0.141168,1.68486
0.607371,0.272206,0.461498,0.501057,0.521893,0.510821,0.466846,0.357418,0.352479,0.397766,0.263562,0.606492,0.439839,0.687433,0.477207,1.71864,0.383354,3.16156
0.162301,0.113403,0.184457,0.222306,0.192236,0.207778,0.194743,0.155675,0.10087,0.171504,0.142147,0.189074,0.191781,0.245607,0.232617,0.75124,0.224794,1.39563
0.241069,0.246968,0.280714,0.445162,0.429283,0.309541,0.289661,0.209159,0.275353,0.237469,0.26825,0.341612,0.453433,0.519198,0.466769,1.21573,0.223203,5.31352
0.276322,0.221673,0.347053,0.485712,0.389223,0.417111,0.415221,0.24627,0.200153,0.240476,0.263457,0.283393,0.223052,0.378942,0.690381,1.03642,0.202936,3.42637
0.265902,0.301557,0.333875,0.440976,0.445997,0.294148,0.292276,0.243889,0.155855,0.304025,0.219101,0.245909,0.299064,0.319375,0.503439,2.15688,0.218335,3.06859
0.286069,0.326437,0.525336,0.769843,0.515357,0.53205,0.414366,0.325971,0.375791,0.381829,0.354535,0.545235,0.381967,0.429945,0.453984,1.96543,0.390937,4.42336
0.186801,0.111214,0.192453,0.24448,0.209447,0.184303,0.162144,0.146859,0.153716,0.202072,0.175536,0.275674,0.237628,0.36195,0.297509,1.03611,0.216092,2.3954
0.146306,0.127069,0.275329,0.22499,0.188496,0.244306,0.145858,0.211266,0.130753,0.291803,0.176257,0.243798,0.166569,0.252782,0.205542,0.681887,0.173976,1.32612
0.43416,0.395908,0.629979,1.04985,0.646691,0.756466,0.573087,0.560672,0.355484,0.654968,0.578602,0.895508,0.913023,0.996136,1.05869,1.86211,0.721147,3.93468
0.247959,0.267488,0.350169,0.475008,0.475663,0.386792,0.378553,0.340804,0.299539,0.320134,0.278326,0.463586,0.396908,0.60043,0.664774,1.8928,0.469391,7.41879
0.156214,0.129684,0.317555,0.183862,0.236247,0.169272,0.221252,0.161053,0.191883,0.219397,0.145728,0.199337,0.168994,0.165526,0.262147,0.814118,0.124884,0.795645
0.183841,0.135956,0.173247,0.265014,0.267435,0.221391,0.176151,0.195729,0.143175,0.135071,0.160986,0.207707,0.178569,0.261084,0.321821,0.660998,0.137426,0.558018
0.10562,0.111783,0.173904,0.265339,0.206093,0.170957,0.178662,0.190127,0.110001,0.155686,0.131826,0.293935,0.221709,0.392052,0.281513,0.53399,0.235124,1.41116
0.191887,0.110623,0.223214,0.149902,0.184826,0.160934,0.148922,0.126306,0.128983,0.105033,0.150835,0.137265,0.166518,0.152771,0.185397,0.557609,0.344225,1.49949
0.208532,0.15695,0.346763,0.399148,0.37818,0.365562,0.331913,0.323913,0.231163,0.290741,0.260795,0.426412,0.381163,0.390875,0.578811,1.06829,0.530709,2.78131
0.192507,0.113666,0.142283,0.147276,0.17395,0.243575,0.152686,0.170379,0.139811,0.134827,0.113162,0.151927,0.12199,0.336256,0.260061,0.378472,0.112681,1.94783
0.0823175,0.0729294,0.130942,0.14153,0.123114,0.112373,0.113583,0.0792981,0.0782391,0.126118,0.151144,0.106608,0.105926,0.228456,0.196762,0.780831,0.15598,2.60171
0.1088,0.106103,0.155814,0.175629,0.185861,0.160696,0.178555,0.125112,0.136627,0.253198,0.185622,0.235987,0.135021,0.322534,0.372272,0.736009,0.130904,1.22337
0.21965,0.126377,0.300192,0.212559,0.276624,0.262171,0.274017,0.193689,0.173696,0.326133,0.169474,0.266213,0.163395,0.340498,0.412155,0.85244,0.436169,1.76206
0.186916,0.2062,0.272505,0.261942,0.243317,0.223725,0.285315,0.194336,0.128776,0.287672,0.216147,0.331349,0.213304,0.359869,0.358544,1.84015,0.263181,2.77612
0.226858,0.170746,0.381823,0.40649,0.282541,0.26206,0.351615,0.322096,0.219254,0.329429,0.21648,0.291113,0.392365,0.443013,0.543388,1.46448,0.200406,1.94143
0.165456,0.146562,0.177835,0.244749,0.231704,0.174673,0.174253,0.133726,0.0978346,0.171864,0.121104,0.169249,0.135001,0.197731,0.215297,0.52265,0.136967,1.15909
0.178234,0.136352,0.240072,0.246867,0.273125,0.185043,0.164861,0.132618,0.134831,0.133946,0.122645,0.21225,0.202029,0.157385,0.239454,0.271718,0.0886133,0.506265
0.507969,0.422633,0.603376,0.974519,0.789506,0.798234,0.653849,0.585826,0.400237,0.732808,0.518015,0.507465,0.630367,0.699661,1.02263,3.67986,0.422982,6.12007
0.192457,0.153211,0.252536,0.287171,0.335843,0.175063,0.176772,0.173554,0.166047,0.178011,0.174703,0.238281,0.183273,0.476188,0.363662,1.08056,0.365944,2.5057
0.29244,0.245734,0.406525,0.472975,0.412638,0.407695,0.44697,0.364249,0.269351,0.329807,0.225849,0.290087,0.369678,0.484333,0.368638,1.42852,0.322218,3.96873
0.142506,0.117112,0.14099,0.186481,0.192218,0.158114,0.157448,0.0863336,0.114681,0.113566,0.124705,0.153264,0.139987,0.281046,0.222893,0.518998,0.146609,0.713583
0.122463,0.0980545,0.200952,0.262137,0.200366,0.14957,0.155295,0.111822,0.167565,0.110584,0.158556,0.161256,0.133399,0.200385,0.132836,0.373151,0.0897041,1.0747
0.380121,0.297798,0.413181,0.59808,0.467933,0.590704,0.369351,0.353762,0.23143,0.330995,0.252024,0.359578,0.35811,0.507343,0.331992,1.54093,0.297798,1.47833
0.30894,0.338376,0.681521,0.573064,0.505409,0.442966,0.447633,0.355733,0.345974,0.495092,0.457955,0.620242,0.352052,0.455173,0.475025,1.21745,0.163349,3.10983
0.643186,0.488919,0.74397,0.766548,0.705376,0.645963,0.748692,0.506339,0.643499,0.839049,0.625505,1.37495,0.871831,0.969622,1.69813,4.34468,2.65747,9.29045
0.497821,0.426276,0.637841,0.848222,0.683835,0.647252,0.684115,0.633491,0.573475,0.572685,0.561237,0.762923,0.959967,0.913266,0.953973,3.507,1.20483,2.61326
0.140833,0.169974,0.191493,0.24677,0.226045,0.243759,0.239623,0.155978,0.167696,0.138144,0.179095,0.167532,0.133934,0.264337,0.218657,0.743881,0.206293,1.24541
0.329798,0.353197,0.446131,0.507547,0.49034,0.470282,0.726082,0.396038,0.468039,0.41391,0.395997,0.525876,0.45964,0.573662,0.624624,2.33767,1.22214,3.92233
0.28569,0.202852,0.351753,0.342686,0.288078,0.335686,0.361978,0.2908,0.202894,0.389129,0.174207,0.375209,0.240585,0.503434,0.325404,1.66954,0.232867,1.11517
0.125258,0.101626,0.194324,0.158774,0.171151,0.149892,0.168726,0.126544,0.116483,0.183384,0.138206,0.163956,0.110667,0.139966,0.247597,0.503634,0.138586,1.33639
0.212813,0.134904,0.267385,0.252983,0.303976,0.287515,0.308291,0.185725,0.153641,0.197126,0.156966,0.215961,0.290457,0.367388,0.276109,0.891009,0.361312,1.49628
0.134317,0.125758,0.167013,0.280464,0.208292,0.208101,0.202052,0.151381,0.126859,0.265465,0.196152,0.221571,0.304412,0.277938,0.184418,0.424967,0.0881042,1.52929
0.11296,0.0571916,0.138636,0.193267,0.125327,0.10685,0.124618,0.0908745,0.0854236,0.111191,0.0826194,0.132316,0.139466,0.192684,0.115326,0.564899,0.133463,1.3986
0.185056,0.178081,0.336524,0.307808,0.361166,0.240993,0.222188,0.237674,0.156839,0.232239,0.261968,0.300451,0.260196,0.313908,0.372487,0.883515,0.262902,2.34478
0.791018,0.494062,1.28308,1.57907,1.25627,1.23045,0.88244,0.990368,0.591103,0.744653,0.791015,1.15555,0.83511,1.44635,1.03049,2.57054,0.628279,6.6999
1.05143,0.828586,1.14096,1.87785,1.39711,1.18172,1.67371,1.45871,1.35535,1.35185,1.32383,1.63993,1.51686,2.19508,2.68517,4.69543,1.19109,41.8466
0.184564,0.173438,0.238957,0.259188,0.263829,0.280444,0.246834,0.159342,0.203746,0.24858,0.210774,0.298971,0.200694,0.222445,0.352955,0.991887,0.305813,2.8201
0.161096,0.139893,0.239189,0.329981,0.27005,0.274379,0.256078,0.301602,0.184192,0.224261,0.152085,0.267109,0.278813,0.273493,0.382495,0.811704,0.290931,3.31298
0.342756,0.216926,0.410649,0.47728,0.366016,0.311113,0.326945,0.354678,0.302914,0.395231,0.30643,0.352909,0.306267,0.371616,0.312518,0.851784,0.204081,1.06572
0.572619,0.615892,0.962211,1.29709,1.00831,0.669395,0.925589,0.782275,0.685486,0.614192,0.563876,1.03561,1.22966,0.979483,1.73758,4.0477,1.04062,4.69233
0.433692,0.366651,0.590238,1.09751,0.875136,0.927259,0.631749,0.458242,0.501201,0.899067,0.617132,1.02558,0.612683,0.884579,1.32583,4.98421,1.09568,14.3345
0.115878,0.125141,0.179102,0.207529,0.191337,0.148315,0.130557,0.183276,0.11257,0.198261,0.102779,0.133188,0.0906925,0.253294,0.259504,0.330494,0.0914436,0.979549
0.274358,0.180286,0.303118,0.381958,0.325878,0.372638,0.235101,0.255571,0.249996,0.288549,0.244753,0.490326,0.271863,0.547201,0.332119,1.2182,0.151146,2.60914
0.252777,0.217453,0.287014,0.321321,0.390276,0.349264,0.391161,0.252103,0.213574,0.34419,0.223176,0.286506,0.298206,0.263237,0.564977,1.29327,0.336896,4.01594
0.260029,0.249085,0.327743,0.485126,0.468052,0.408979,0.462024,0.367687,0.201757,0.350981,0.207318,0.452331,0.373324,0.353573,0.583507,1.35775,0.471186,4.88733
1.11618,1.29306,1.71062,1.85466,2.2267,1.85585,1.3414,1.39292,1.42125,1.35353,0.661804,1.80917,1.619,1.69115,2.08844,5.41678,1.15561,9.19614
0.951918,0.986774,2.1861,2.22363,1.83528,1.32523,1.75829,2.02997,1.21657,2.21021,1.72724,2.49703,1.8511,2.414,5.35196,13.7182,1.89417,21.3567
0.246416,0.145573,0.410894,0.385008,0.383857,0.34233,0.344954,0.301298,0.196774,0.637447,0.417224,0.437224,0.395628,0.628742,0.719496,1.9565,0.768941,1.64164
0.396445,0.349034,0.56318,0.461555,0.844187,0.439655,0.518364,0.310504,0.331393,0.399538,0.388139,0.331747,0.406068,0.554834,0.458382,1.25247,0.660897,4.47571
0.134742,0.0694678,0.139368,0.171635,0.141378,0.1384,0.126752,0.100485,0.0794928,0.106573,0.0945839,0.122589,0.109199,0.140948,0.110487,0.564826,0.15684,0.795829
0.221228,0.140851,0.237882,0.314827,0.307574,0.273642,0.223623,0.150854,0.156146,0.272076,0.154877,0.312184,0.288658,0.368644,0.272071,0.548855,0.21744,1.94242
0.196242,0.232551,0.355493,0.468416,0.460964,0.300263,0.400138,0.230337,0.170104,0.367328,0.244437,0.443929,0.31198,0.498736,0.508695,0.791424,0.258623,1.70506
0.204335,0.178533,0.221065,0.345657,0.240332,0.308473,0.272547,0.304957,0.183574,0.294019,0.208505,0.469123,0.308383,0.566383,0.723757,1.76716,0.514108,3.25894
0.221768,0.172563,0.411028,0.29531,0.289448,0.312702,0.294025,0.166678,0.214993,0.2424,0.18819,0.24703,0.339741,0.300732,0.340039,1.87779,0.367989,2.36516
0.152494,0.107359,0.238512,0.261209,0.237527,0.224837,0.226165,0.191022,0.146036,0.207465,0.170066,0.193864,0.275682,0.295016,0.465722,1.32851,0.306885,1.41182
0.163003,0.109489,0.175126,0.223043,0.247612,0.239915,0.206695,0.132008,0.120717,0.176979,0.183337,0.128056,0.132167,0.32394,0.27088,0.47835,0.161644,0.442881
0.320857,0.281057,0.390936,0.610836,0.407901,0.51197,0.343981,0.328394,0.30559,0.453863,0.300581,0.422094,0.275704,0.465656,0.934275,2.017,0.447646,3.57302
0.197457,0.167007,0.293388,0.350707,0.309685,0.295143,0.184046,0.273161,0.174128,0.206524,0.114423,0.182055,0.196492,0.299259,0.164119,0.46267,0.139687,1.38234
0.182769,0.184939,0.300207,0.339498,0.336838,0.261582,0.226392,0.209039,0.142824,0.247641,0.163632,0.271026,0.269156,0.40024,0.247991,0.642642,0.154306,2.24559
0.180498,0.178781,0.215605,0.335679,0.264132,0.283699,0.278585,0.202488,0.150022,0.253916,0.190194,0.300417,0.226159,0.393037,0.606433,0.506531,0.180594,1.83696
0.213177,0.154461,0.222557,0.3708,0.285494,0.244769,0.226919,0.167993,0.141446,0.245715,0.196114,0.181348,0.277513,0.254777,0.305345,1.90702,0.190075,2.50921
0.378187,0.250901,0.619363,0.578031,0.429024,0.522222,0.350581,0.412107,0.348745,0.64527,0.373522,0.727958,0.419239,1.04924,0.899697,2.02788,1.00176,2.36235
0.281771,0.24409,0.318413,0.615283,0.444853,0.51154,0.403755,0.237912,0.22701,0.375096,0.266403,0.439429,0.29687,0.32379,0.486989,0.963157,0.272001,4.19323
0.567102,0.494604,0.750409,0.828209,0.824471,0.575302,0.697934,0.533154,0.497088,0.569553,0.480337,0.870398,0.681932,0.865157,1.12925,2.72187,0.601629,4.72713
0.173891,0.152743,0.195503,0.216507,0.219705,0.264036,0.176137,0.129353,0.156955,0.176786,0.125489,0.1621,0.214104,0.390472,0.412665,0.481065,0.266282,1.56138
0.21522,0.26272,0.27974,0.333583,0.368185,0.285888,0.389536,0.329199,0.219626,0.229168,0.20658,0.336253,0.21709,0.249195,0.397427,1.50972,0.153583,1.31858
0.105113,0.0897448,0.163598,0.163878,0.17416,0.152366,0.165334,0.138996,0.121081,0.19738,0.120357,0.175404,0.104564,0.145207,0.172481,0.412648,0.107893,0.853666
0.191468,0.17071,0.206177,0.278428,0.296069,0.269338,0.250395,0.182213,0.255161,0.253582,0.223897,0.23829,0.257595,0.378553,0.317108,0.961696,0.303788,1.3151
0.404593,0.345117,0.544626,0.661442,0.601791,0.545081,0.448789,0.38987,0.287101,0.62778,0.474439,0.552039,0.38071,0.842257,0.654481,1.72908,0.594157,1.67312
0.164167,0.125925,0.185027,0.288719,0.187727,0.175847,0.172104,0.164429,0.105848,0.193439,0.160107,0.166589,0.180445,0.313267,0.136534,0.39709,0.123748,0.845963
0.24377,0.233955,0.309835,0.431869,0.337687,0.396583,0.427064,0.240747,0.277404,0.326242,0.20983,0.364662,0.214465,0.366945,0.197989,1.02679,0.290852,0.870596
0.325373,0.248139,0.371749,0.514061,0.50666,0.36383,0.410215,0.424077,0.20471,0.234005,0.401573,0.355541,0.379189,0.448511,0.516194,1.78243,0.289932,4.38116
0.155631,0.134306,0.242213,0.287162,0.243739,0.349736,0.219499,0.200316,0.171202,0.295358,0.148772,0.199747,0.166002,0.348177,0.273896,1.1658,0.159175,2.56126
