rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014
-0.563248,-0.472054,-0.542868,-0.0214893,0.029297,0.14503,0.104627,-0.093836,-0.342631,-0.597435,-0.0897162,-0.509677,0.00445443,-0.178823,0.569824,0.268182,1.27369,-0.430509,1.43677
-0.711206,-0.228423,-0.423481,-0.0213566,0.071862,0.214998,0.219987,-0.17157,-0.544882,-0.506013,-0.371299,-0.612662,-0.051756,0.0303635,0.0670319,0.254326,0.96471,-0.0115617,1.80631
-0.428492,-0.426491,-0.777762,0.0415512,0.143517,-0.224659,0.0434956,-0.264952,-0.501378,-0.441796,-0.0583028,-0.598947,0.0490671,-0.126969,-0.0544821,-0.156265,1.40749,-0.187933,2.4897
-0.869164,-0.28824,-0.478734,-0.138768,-0.0348284,-0.0296451,-0.110978,-0.23199,-0.159981,-0.259925,-0.488657,-0.585146,-0.0962238,-0.196009,-0.0886512,0.545778,2.10683,0.106694,1.28072
-0.615942,-0.209245,-0.780768,-0.129718,0.0282997,0.121578,-0.242261,0.0637447,-0.487621,-0.618666,-0.691111,-0.660586,-0.0816187,0.298006,0.0942175,0.0048186,1.2491,0.271322,2.34297
-0.504807,-0.759933,-0.527059,-0.366023,-0.0663437,-0.0760889,-0.188702,-0.249685,0.0144086,-0.426777,-0.304333,-0.0885151,-0.270282,-0.3622,0.187028,0.00565194,1.19365,0.0382252,2.73895
-0.240674,-0.330116,-0.533654,-0.191633,0.173329,0.0830001,-0.243243,0.0176803,-0.403058,-0.200287,-0.250087,-0.509837,-0.216657,-0.265013,0.112894,0.166725,0.747245,-0.0862041,2.25579
-0.729471,-0.386847,-0.610189,0.0405951,0.274606,0.0285881,0.0184505,-0.0518453,-0.493298,-0.369955,-0.319045,-0.253018,-0.245249,-0.480911,0.515065,-0.173059,1.60427,-0.207415,1.81444
-0.371285,-0.326823,-0.639889,-0.0291184,-0.105613,-0.060944,0.0638397,0.0729259,-0.673297,-0.844133,-0.362962,-0.345261,-0.202488,-0.0402556,0.109934,0.403547,1.46736,0.448312,1.51348
-0.416662,-0.0653205,-0.555025,-0.0976847,0.302541,0.197086,-0.131763,-0.424153,0.0617771,-0.310152,-0.191512,-0.629854,0.0214002,-0.199237,0.251234,0.100655,0.47648,0.387163,1.19549
-0.822623,-0.479642,-0.797213,-0.0595364,-0.100634,-0.221602,-0.202665,-0.154365,-0.148614,-0.398694,0.0726962,-0.157871,-0.127126,-0.0323477,0.557224,0.251705,1.25165,-0.487577,2.1093
-0.301489,0.114978,-0.422434,-0.0299803,0.325364,-0.0151882,0.0588345,-0.0884172,-0.242832,-0.317322,-0.566353,-0.405518,0.178371,-0.375756,-0.34315,-0.210209,1.07866,-0.576607,2.13943
-0.771507,-0.455052,-0.55128,-0.370986,-0.1848,-0.383245,-0.180552,-0.125544,-0.144515,-0.266634,-0.264972,-0.356993,0.133724,-0.0900093,0.128693,0.00144196,1.15974,0.129238,2.62225
-0.620191,-0.161911,-0.66859,-0.106,0.132708,0.01621,-0.0537432,-0.18197,-0.176092,-0.719626,-0.0143394,-0.391358,0.393076,-0.209317,0.0915603,0.270058,1.16878,-0.490453,1.74144
-0.347907,-0.445736,-0.529889,-0.201329,-0.195238,0.248379,0.0799525,0.372544,-0.109169,-0.545159,-0.0473094,-0.147187,-0.57981,-0.230214,-0.434813,-0.293979,0.987505,0.310268,2.09598
-0.543086,-0.491534,-0.51528,0.0635789,-0.0340441,-0.167588,-0.156829,-0.129368,-0.17998,-0.620879,-0.197125,-0.704067,-0.0700226,-0.110059,0.0509654,0.598825,1.41851,0.420809,1.3714
-0.67696,-0.333176,-0.627548,-0.228831,0.24978,-0.0477404,-0.222439,-0.117104,-0.458997,-0.140177,-0.141203,-0.397914,0.402003,-0.459132,0.362462,0.233413,1.32939,-0.201978,1.50739
-0.385815,-0.299578,-0.475586,-0.195684,0.0480367,0.172625,-0.141073,-0.306251,-0.113119,-0.489208,-0.202091,-0.334377,-0.103494,-0.320504,0.384422,-0.25532,1.29889,0.10785,1.61519
-0.0740405,-0.38114,-0.407192,0.100466,0.126344,0.116291,-0.178246,0.0924766,-0.0763078,-0.571328,-0.268211,-0.292817,-0.33153,-0.270548,0.0550369,0.25618,1.29026,-0.500957,1.32331
-0.414198,-0.521581,-0.786488,0.221808,-0.159807,0.309451,0.0468709,-0.123618,-0.309676,-0.638362,-0.500559,-0.505295,0.00773184,-0.135419,0.572788,0.236288,1.56071,-0.440696,1.66854
-0.568012,-0.189908,-0.743721,-0.128876,0.155046,-0.129503,-0.0485607,-0.12303,-0.55384,-0.396664,-0.189788,-0.242511,-0.0290756,-0.0720144,0.231239,0.468429,1.22234,-0.437982,1.80443
-0.53026,-0.238899,-0.560147,-0.0828778,-0.221429,-0.230099,-0.200101,-0.150958,-0.247745,-0.658839,-0.32075,-0.376991,-0.133516,0.0821301,0.0108821,0.212942,0.98778,0.600579,2.08111
-0.440353,-0.224967,-0.403617,0.241107,-0.00409875,0.0169327,-0.0247508,0.00156635,-0.523674,-0.49445,-0.390179,-0.196205,-0.237567,-0.61348,0.346273,0.257482,1.36596,-0.25638,1.60085
-1.00634,-0.0884168,-0.492372,-0.20186,-0.114634,0.160855,-0.272592,-0.426992,-0.0806289,-0.326889,0.181971,-0.341318,-0.238835,-0.39468,0.524893,0.177292,0.669684,-0.0346627,2.24943
-0.610692,-0.601215,-0.7553,-0.0972746,0.140207,-0.0584111,-0.0840037,-0.14622,-0.508057,-0.324939,-0.246422,-0.123151,0.144623,-0.336945,-0.0424996,0.624159,0.984,-0.062334,2.09109
-0.544054,-0.401841,-0.315744,-0.0185113,0.0878415,-0.139416,0.00687951,-0.0501358,-0.504489,-0.645692,-0.0278858,-0.556329,0.0856279,-0.194228,0.497642,-0.0026554,1.23663,-0.379595,1.89608
-0.886507,-0.566827,-0.780111,0.132821,-0.0648943,0.210289,-0.175149,-0.0227929,-0.298828,-0.313261,-0.165124,-0.732862,-0.354372,-0.221828,-0.147667,0.191434,1.09957,-0.110973,3.23745
-0.410861,-0.566844,-0.602008,-0.0399602,0.029816,0.00140351,-0.307288,-0.311798,-0.370373,-0.699812,-0.264237,-0.328933,0.0629087,0.00500927,0.773871,-0.00940054,1.0776,-0.43402,2.41666
-0.580377,-0.441342,-0.570175,-0.0638001,0.258791,-0.139361,-0.131685,-0.252816,-0.458141,-0.215768,-0.0818547,-0.287891,-0.0716482,-0.286576,0.00115152,0.175689,0.842507,-0.315876,2.49649
-0.477056,-0.583215,-0.915217,-0.258061,-0.139342,-0.220392,-0.0295272,-0.155156,-0.193418,-0.808153,-0.287096,-0.457669,0.037181,0.076261,0.571369,0.504941,0.987411,0.543808,1.86645
-0.529752,-0.616567,-0.625018,-0.354902,0.151622,0.06952,-0.111697,-0.0758795,-0.397554,-0.613186,-0.22151,-0.357585,-0.285078,-0.467163,0.612099,0.0295925,1.85887,0.477606,1.43883
-0.767485,-0.285503,-0.651684,-0.0367068,-0.0215728,-0.0832996,0.0222833,0.304735,-0.213244,-0.372947,-0.217103,-0.309887,-0.0512,-0.35692,-0.0699202,0.285639,1.2272,-0.338761,1.92437
-0.494701,-0.57057,-0.393849,-0.12484,-0.055023,-0.0860148,-0.296019,-0.244607,-0.393264,-0.658432,0.138719,-0.727705,-0.184801,-0.0329459,0.456061,-0.495366,1.23169,0.112671,2.797
-0.41551,-0.570897,-0.722695,0.0820658,0.231072,-0.244145,-0.140044,-0.246397,-0.323267,-0.613734,0.197532,-0.460681,-0.1052,-0.131637,-0.488363,0.407899,1.33507,-0.121059,2.27421
-0.568292,-0.610276,-0.554642,-0.161521,-0.063742,-0.0728464,-0.195197,-0.327854,-0.181948,-0.727095,-0.473323,-0.078312,0.0847839,-0.258652,0.0391834,0.144871,1.33596,0.308755,2.38973
-0.453626,-0.145346,-0.893131,0.110548,-0.0997358,0.13072,-0.106755,-0.199947,-0.47337,-0.449523,0.163427,-0.729719,0.233883,-0.129651,0.291438,0.0659004,1.44418,-0.346722,1.54026
-0.48952,-0.31438,-0.450561,-0.0938448,0.306124,-0.248815,0.289374,-0.0884088,-0.186837,-0.61098,-0.230691,0.139424,0.101958,-0.272859,-0.284966,0.316452,1.31087,-0.285324,1.09187
-0.426044,-0.086818,-0.790035,-0.26558,0.0108757,-0.0770815,0.0094996,-0.309933,-0.2432,-0.495381,-0.248621,-0.259592,-0.165855,-0.202688,-0.0466823,-0.072021,1.49146,-0.066304,2.215
-0.500724,-0.544058,-0.410441,0.10131,-0.14405,0.194655,0.162352,-0.0543674,-0.0776186,-0.334393,-0.186445,-0.538315,-0.0682162,-0.153987,0.198548,-0.158946,1.09144,-0.00520529,1.52909
-0.394738,-0.422437,-0.564982,0.142879,0.245902,0.11772,0.201206,0.00568649,-0.0286429,-0.375773,-0.042267,-0.585106,-0.111486,-0.264598,0.280157,0.0852055,0.814295,-0.124951,1.07751
-0.629673,-0.270597,-0.801051,-0.397615,-0.187805,-0.0101031,-0.273352,-0.0694727,-0.523726,-0.61713,-0.210829,-0.701027,-0.089747,-0.177852,0.286256,0.290949,1.21871,0.796988,2.42974
-0.40445,-0.571816,-0.708596,-0.0521545,-0.0214087,0.064635,0.0249868,-0.272565,-0.196596,-0.317258,0.074691,-0.316307,-0.131953,-0.130249,-0.175976,0.529738,1.31829,-0.640874,1.8968
-0.228427,-0.291549,-0.605343,-0.0578445,0.314933,-0.0342892,-0.0284061,-0.0953589,-0.56278,-0.159842,0.0957422,-0.797878,-0.203926,-0.298774,0.237221,-0.230303,1.00447,-0.113934,2.04739
-0.316066,-0.338901,-0.577316,-0.0153011,0.12219,0.0365419,0.03417,-0.264083,-0.21675,-0.633659,-0.277065,-0.273835,-0.147385,0.00422572,0.392285,-0.42571,1.2463,0.0103531,1.70303
-0.308567,-0.228013,-0.752624,-0.29327,0.259687,0.0382789,-0.0149448,0.0140115,-0.0614127,-0.206935,-0.661318,-0.313436,-0.0326786,-0.0142389,0.225984,0.679142,0.919625,-0.533465,1.30085
-0.662957,-0.328492,-0.706395,-0.286494,0.0502401,-0.252662,-0.240094,-0.0483717,-0.195467,-0.622641,0.116205,-0.358056,-0.0951564,-0.402089,0.32413,0.1485,1.85956,-0.548593,2.23022
-0.365905,-0.386388,-0.314242,-0.024004,0.305897,0.142323,0.00997783,-0.207293,-0.256208,-0.506639,-0.0915654,-0.396207,-0.294811,-0.440674,0.0340937,0.0937844,1.09218,0.263549,1.33422
-0.257745,-0.117873,-0.539354,0.211891,0.397577,0.144839,0.143229,-0.175851,-0.390377,-0.590177,-0.45404,-0.630602,-0.0455773,0.125272,0.000587182,0.17873,0.905123,-0.239143,1.27064
-0.364822,-0.229111,-0.733184,-0.189679,0.111792,-0.142426,-0.375999,-0.216649,-0.259414,-0.744211,-0.218669,-0.427302,-0.243549,-0.0842052,-0.121867,-0.0321319,1.90344,0.53671,1.914
-0.479299,-0.391475,-0.464976,0.154988,-0.0769419,0.111533,0.279632,-0.0494456,-0.0109926,-0.607947,0.172844,-0.361485,0.00578819,-0.242164,0.128545,0.155047,1.16405,-0.0669853,0.620394
-0.590766,-0.326818,-0.546581,-0.0184108,0.0776447,-0.173438,0.0872158,-0.204413,-0.575017,-0.484314,-0.803518,-0.0396042,-0.0880878,-0.12951,0.11726,-0.0330265,1.79671,0.0262864,1.97709
-0.19091,-0.495013,-0.316729,0.135913,0.112523,0.276973,-0.0196896,-0.324229,-0.185707,-0.857896,-0.00414758,-0.258553,0.0606535,0.136391,0.0768529,0.36733,0.429667,-0.141551,1.14671
-0.379679,-0.311704,-0.470702,-0.142503,0.180634,-0.10849,-0.201702,-0.0873555,-0.212165,-0.366115,-0.204824,-0.260989,-0.108959,-0.554663,0.546325,0.227034,1.09317,-0.369558,1.70252
-0.174468,-0.510878,-0.793356,-0.0271531,0.0349719,0.348945,0.174389,-0.0178692,-0.0606944,-0.611084,-0.146342,-0.170891,-0.495626,0.135792,-0.123102,-0.0829485,1.32836,-0.742691,1.97375
-0.269906,-0.298891,-0.543024,-0.223659,0.161657,-0.0250895,0.179092,-0.0280959,-0.421053,-0.102607,0.134762,-0.542155,-0.00155248,-0.350034,0.0995397,-0.338843,1.1718,-0.396683,1.74091
-0.621867,-0.363715,-0.694334,-0.196101,0.079408,0.147855,0.233343,-0.0630424,-0.320417,-0.785574,-0.352663,-0.260097,0.17645,-0.480352,-0.0669282,0.422113,1.03681,-0.137112,2.20272
-0.34132,-0.490494,-0.630279,-0.17472,0.10805,-0.0122062,-0.265986,-0.172946,-0.423149,-0.577048,-0.0154192,-0.699031,-0.302049,-0.0197599,-0.0591919,-0.0671521,1.47372,0.357662,2.26011
-0.525769,-0.486762,-0.191168,-0.303307,-0.132918,0.0484291,0.130137,-0.433592,-0.103365,-0.511385,-0.20259,-0.293514,-0.230441,0.010442,0.0139398,0.16287,0.993051,0.268241,1.76999
-0.735503,-0.417264,-0.433989,-0.116768,0.237538,-0.0570454,-0.202008,-0.0716636,-0.150314,-0.405513,0.108751,-0.520421,-0.14396,-0.257578,0.0147715,0.409462,1.02852,-0.334042,2.01398
-0.610348,-0.943221,-0.733787,-0.484105,-0.109211,-0.185968,-0.0809493,-0.0155702,-0.475831,-0.442444,-0.679888,-0.354802,0.0904136,-0.0733582,-0.0721475,0.13736,1.17023,0.586325,3.32596
-0.408735,-0.577224,-0.831912,-0.316935,-0.0887052,-0.0693727,-0.186686,-0.0966462,-0.792895,-0.302432,-0.243042,-0.117595,-0.311018,-0.108007,0.439201,-0.195131,1.94889,-0.0213372,2.2848
-0.604369,-0.347576,-0.894237,-0.203511,-0.0969665,-0.0371031,-0.239227,-0.189149,-0.5006,-0.634941,-0.315587,-0.19802,-0.166684,0.104483,0.454343,0.40936,1.68664,-0.400678,2.19995
-0.421149,-0.710813,-0.529641,-0.145308,0.0427203,-0.241543,-0.0397845,-0.0364221,-0.00897486,-0.623578,0.0659747,-0.679716,0.0330609,-0.137149,0.610284,0.208481,1.48005,-0.303033,1.45888
-0.669293,-0.477704,-0.703215,-0.104031,-0.17104,-0.106329,-0.120297,-0.127023,-0.420075,-0.423982,-0.259149,-0.611962,-0.340399,-0.629518,0.356036,0.478337,2.00032,0.197395,2.14168
-0.772578,-0.398322,-0.624051,-0.114222,0.279901,-0.0121094,-0.394852,-0.283051,-0.198306,-0.681053,-0.216518,-0.132193,-0.190062,-0.130906,-0.0506205,0.508814,0.772915,0.693048,1.8694
-0.297491,-0.222768,-0.38125,-0.228828,-0.0413953,0.00966179,-0.230817,-0.267105,-0.431903,-0.403807,-0.327214,-0.319166,0.0485857,-0.413777,0.0616015,0.319609,1.64882,0.0904006,1.4557
-0.319977,-0.444363,-0.642795,-0.0764907,-0.242273,-0.00605608,-0.101474,0.0595783,0.201824,-0.298565,-0.244031,-0.139063,-0.16078,-0.40688,0.182373,-0.00728082,1.16453,0.15439,1.28988
-0.477678,-0.725812,-0.768438,-0.0190626,0.396765,-0.168998,-0.0276648,0.0313114,-0.244373,-0.682556,-0.0207262,-0.326701,0.0675145,-0.0452715,0.374551,-0.0295296,1.02765,-0.191807,1.84104
-0.765352,-0.583028,-0.590615,-0.291023,0.0125708,0.0317017,0.153914,-0.269766,-0.261819,-0.496003,-0.362824,-0.424941,0.0672863,-0.335709,0.245038,0.0625714,1.6096,-0.235515,2.41257
-0.618307,-0.12565,-0.46848,-0.171997,0.103676,0.0797983,-0.148168,-0.0302826,-0.379648,-1.02924,-0.334745,-0.177641,0.224996,-0.384224,0.506454,0.0692581,1.20194,-0.0205297,1.57533
-0.726137,-0.413487,-0.854803,-0.23606,0.200888,0.00205281,-0.148425,-0.294278,-0.39458,-0.930719,-0.20127,-0.333396,0.27358,0.22856,0.0901126,0.605968,1.46448,-0.438787,2.03666
-0.681455,-0.357933,-0.529238,-0.126215,0.234871,-0.162951,0.151576,-0.41912,-0.39607,-0.740934,-0.298347,-0.501241,-0.178178,0.113644,0.118951,0.143715,1.12044,-0.201811,2.59025
-0.661232,-0.357987,-0.649747,-0.394247,0.285177,-0.0163152,-0.070766,0.0369695,-0.535531,-0.774745,-0.392067,-0.673481,-0.0722093,0.137471,0.0932644,-0.16475,1.27559,0.297215,2.668
-0.955505,-0.595523,-0.637285,-0.492553,0.138557,-0.144888,-0.179813,0.0601115,-0.24008,-0.335966,-0.236738,-0.362851,0.0678153,-0.298578,0.0751283,0.506969,1.38628,-0.214639,2.44861
-0.958851,-0.443312,-0.69549,-0.18424,-0.187531,-0.0881066,-0.0402405,-0.340933,-0.148123,-0.674657,-0.0792159,-0.112267,0.0601021,0.311636,0.127101,0.576902,1.1208,0.1119,1.63184
-0.459779,-0.500718,-0.587701,0.00562682,-0.175883,-0.00756349,0.115482,-0.131583,-0.484428,-0.401169,0.0459004,-0.352046,-0.0537941,-0.248085,0.382534,0.16574,1.67258,0.172783,0.852792
-0.44194,-0.125636,-0.404472,-0.0847415,0.281085,0.0680645,0.103681,-0.022393,-0.137893,-0.364248,-0.358764,-0.579596,-0.212965,-0.418726,0.0405172,-0.0864657,1.58676,-0.139396,1.32446
-0.883564,-0.612369,-0.941815,-0.353112,0.106893,-0.205639,-0.199776,-0.0943424,-0.316716,-0.602235,-0.36939,-0.446532,0.194484,-0.138853,0.0817572,0.54941,1.4124,0.398575,2.45751
-0.791375,-0.481146,-0.642453,-0.19075,-0.143196,-0.102335,-0.212035,-0.203377,-0.444251,-0.270374,-0.392501,-0.347439,0.12603,0.0725935,0.720235,0.761068,1.0341,-0.382202,1.88588
-0.494936,-0.458807,-0.876644,0.0776089,-0.281779,-0.270459,-0.0936965,-0.184397,-0.271897,-0.76131,0.0653381,-0.389443,0.0472941,-0.130554,0.213265,-0.639754,1.62637,-0.00978014,2.80143
-0.429031,-0.438528,-0.729242,-0.195544,0.137609,-0.0406059,0.183672,-0.204321,-0.397216,-0.475549,-0.174131,-0.304923,-0.279652,0.317967,-0.0760384,-0.206566,1.49766,-0.536665,2.39239
-0.377033,-0.666908,-0.648644,0.112216,0.204538,-0.0374797,0.0257569,-0.0437993,-0.295088,-0.298575,-0.222037,-0.575389,-0.18979,-0.367928,0.148646,-0.00156472,1.30578,-0.374937,2.34794
-0.542272,-0.698761,-0.771144,-0.0950769,0.219546,-0.01007,0.111096,-0.363369,-0.66467,-0.230129,-0.0143941,-0.778877,0.113972,-0.233256,0.483361,0.348062,1.281,-0.119691,1.96099
-0.761506,-0.509492,-0.501164,-0.327713,-0.163956,-0.137351,-0.117277,-0.142437,-0.403011,-0.4899,0.194861,-0.360007,0.34937,0.168318,0.235116,0.253175,0.721227,-0.0217138,1.99477
-0.371632,-0.431459,-0.713931,-0.381668,0.0791498,0.0675578,-0.102162,-0.496694,-0.200315,-0.876509,-0.0327504,-0.358408,-0.00583434,-0.200868,0.0810104,0.461251,1.39676,-0.614919,2.68739
-0.145698,-0.172484,-0.730121,-0.028623,0.429167,0.177925,0.116557,-0.0607647,-0.134085,-0.601936,-0.206627,-0.393989,-0.344086,-0.107622,0.105468,-0.211718,1.29148,-0.609742,1.64297
-0.708236,-0.462447,-0.546259,-0.120554,0.125542,-0.0873188,0.0213452,-0.541913,-0.29884,-0.297921,-0.0470829,-0.528671,-0.124466,-0.24844,0.347553,0.507408,1.27456,-0.429629,2.14047
-0.392723,-0.243827,-0.90399,-0.0972111,-0.073298,0.0208703,-0.0798564,-0.22532,-0.418804,-0.537775,-0.0159634,-0.323258,0.257379,-0.0416957,0.224621,-0.20422,1.70022,-0.482141,1.90133
-0.782544,-0.61359,-0.714832,-0.16343,-0.100481,-0.0574211,-0.275536,-0.356846,-0.417736,-0.570922,-0.257538,-0.056147,-0.0964553,-0.0809958,0.24413,0.130108,1.33514,0.470729,2.3846
-0.479226,-0.622649,-0.757097,-0.352397,0.00827892,0.0621434,-0.169222,-0.0940959,-0.352661,-0.385309,-0.432542,-0.391701,-0.280249,-0.252349,0.368582,0.667131,0.587972,0.6347,2.1288
-0.539766,-0.359607,-0.766459,-0.137481,0.159135,-0.0711345,0.0380454,-0.0588517,-0.422493,-0.479528,-0.312876,-0.423626,-0.0556786,-0.374148,0.655547,-0.301493,1.55434,-0.234488,2.00721
-0.4155,-0.816619,-0.896713,-0.352501,-0.0328406,-0.116925,0.103577,0.122251,-0.556387,-0.235828,-0.236393,-0.525099,0.204488,0.0480816,0.379332,-0.235415,1.37517,-0.0415847,2.26947
-0.740402,-0.717635,-0.420894,-0.355502,-0.215055,-0.111298,-0.324143,-0.147947,-0.178132,-0.383516,-0.246882,-0.239022,0.0437308,-0.0226131,0.707572,0.796174,1.02496,0.278243,1.26679
-0.751506,-0.48023,-0.714578,0.0929704,0.155297,-0.207165,-0.090256,0.0172338,-0.0766507,-0.054798,-0.073124,-0.2046,-0.498822,-0.350392,0.107401,0.0575092,1.32896,-0.766796,2.49333
-0.704724,-0.66004,-0.894428,0.0778698,0.137967,-0.107291,-0.067505,-0.178674,0.0279333,-0.446175,-0.109435,-0.846937,0.17199,-0.32411,0.47224,0.18512,1.31587,-0.362225,2.33862
-0.743058,-0.479885,-0.680181,-0.34567,-0.123306,-0.072836,-0.0268394,-0.248723,-0.355086,-0.527323,-0.146122,-0.48427,-0.0288219,-0.441165,0.446045,0.533053,1.27781,0.692197,1.81963
-0.408742,-0.561827,-0.794719,0.0142991,0.0143616,-0.232287,-0.190689,-0.351802,-0.52223,-0.542055,-0.203751,-0.544094,-0.21065,-0.211654,-0.273087,0.168767,1.56208,-0.0386983,3.35002
-0.373468,-0.266998,-0.396987,-0.139506,0.105161,-0.213609,-0.30546,-0.113924,-0.202409,-0.260301,-0.318575,-0.503647,-0.149746,0.072087,0.350857,-0.260328,1.35787,-0.242599,1.86784
-0.671242,-0.611847,-0.504213,0.0711003,0.190192,0.0705587,-0.258611,-0.171911,-0.286532,-0.508848,-0.151425,-0.335887,0.0328623,-0.429764,0.00242693,0.473537,1.5335,0.183469,1.27733
-0.48229,-0.404462,-0.676629,0.068123,-0.0375991,-0.0062707,-0.0669759,0.137328,-0.28128,-0.67964,-0.246489,-0.00350214,0.0459793,-0.0502155,0.424707,0.243607,0.79784,-0.421771,1.56046
-0.300036,-0.268375,-0.624943,-0.314053,-0.129087,-0.158606,-0.220218,0.00228903,-0.259341,-0.461707,-0.130521,-0.249018,-0.222053,-0.291679,0.264437,-0.145664,1.54822,-0.450382,2.39375
-0.355691,-0.104353,-0.551477,0.200502,0.308994,0.397279,0.125178,0.0249152,-0.0462639,-0.414174,0.41379,-0.544498,-0.375613,-0.0555417,0.340476,-0.164079,0.679541,-0.365012,0.456406
-0.790885,-0.415422,-0.325746,-0.0527184,0.00313529,0.0759131,-0.241698,-0.10367,-0.470353,-0.349855,-0.121093,-0.410833,-0.224876,-0.234824,0.302165,0.293198,1.04573,-0.269257,2.29284
-0.948253,-0.457311,-0.856031,0.190037,-0.203106,-0.0615944,0.167867,-0.187294,-0.602059,-0.320622,-0.313971,-0.0368252,0.0345518,0.146592,0.187795,0.338673,1.10816,0.453451,1.36454
-0.267495,-0.502249,-0.561758,-0.188833,0.0560226,-0.25345,-0.158971,-0.256768,-0.13284,-0.666834,0.0808056,-0.532416,-0.182804,-0.426126,0.269314,-0.193556,1.12041,-0.112916,2.9078
-0.740061,-0.167708,-0.380035,-0.116735,0.144695,-0.218246,0.0304517,-0.272215,-0.227312,-0.628507,-0.455184,-0.443233,0.35352,-0.162603,-0.465914,-0.227255,1.16486,0.21282,2.57156
-0.541637,-0.218357,-0.874876,-0.0012647,0.081807,0.0710371,-0.29245,0.280566,-0.183633,-0.450549,0.0144565,-0.451161,-0.152717,-0.138554,0.278295,0.2075,1.14869,-0.174147,1.40963
-0.28768,-0.573732,-0.565188,0.0409324,0.0381172,-0.016723,0.0901972,-0.243431,-0.159899,-0.282806,-0.13742,-0.635027,0.0710987,-0.401718,0.332582,-0.0862501,1.59503,0.0247856,1.21954
-0.515438,-0.198338,-0.673849,0.151863,0.0549794,-0.316332,-0.0805197,0.189841,-0.440678,-0.621039,-0.330609,-0.13016,0.011446,-0.345969,0.106796,-0.244019,1.30034,-0.153304,2.20395
-0.553963,-0.459987,-0.848061,0.0100358,-0.16785,-0.140006,-0.263691,-0.296111,-0.34627,-0.460449,-0.0305876,-0.341108,-0.273127,-0.2052,-0.136778,0.160533,1.75894,0.637465,1.90097
-0.621979,-0.59855,-0.766781,-0.299754,-0.247385,0.172037,-0.012707,-0.0184193,-0.438189,-0.931423,-0.556137,-0.0329556,-0.153376,0.162083,0.169959,0.0731998,1.51316,-0.294761,2.92987
-0.435401,-0.355907,-0.490276,-0.0552333,0.143371,0.0924733,0.367417,-0.0627816,-0.182443,-0.517727,-0.192363,-0.595286,-0.0348707,-0.239679,0.149612,0.0619424,0.364243,-0.576034,2.60281
-0.221427,-0.257904,-0.35716,-0.199243,0.334986,0.0944878,-0.246298,0.0108017,-0.419205,-0.264797,-0.09251,-0.647211,-0.235506,-0.135912,0.306646,-0.0954736,0.882642,0.686415,0.824893
-0.608827,-0.136178,-0.28306,-0.184867,0.11849,0.218231,-0.138118,0.0364703,-0.165002,-0.343949,-0.203754,-0.0364701,-0.143889,-0.0815469,-0.0235405,-0.33461,0.662813,0.0440816,1.60317
-0.586137,-0.447152,-0.561079,0.0531122,0.00265171,0.182367,0.0448335,0.131544,-0.427394,-0.365297,0.297826,-0.396981,0.108226,-0.395546,0.0848439,-0.407918,1.05658,-0.148385,1.74083
-0.357025,-0.354712,-0.358826,0.0529396,0.0708908,0.0654291,-0.167793,-0.0738463,-0.261727,-0.746764,-0.261415,-0.265604,0.0942081,-0.138946,-0.0442025,0.146613,1.09963,-0.491757,1.97036
-0.385657,-0.561172,-0.814775,-0.350809,-0.0816172,0.0319657,-0.0525247,-0.428795,-0.395775,-0.955009,-0.184387,-0.407911,0.0896601,-0.151487,0.257826,0.146585,1.45773,0.0659583,2.66374
-0.515621,-0.477712,-0.430474,-0.180585,-0.238333,-0.175055,0.0590484,-0.12861,-0.189528,-0.263177,-0.156331,-0.395824,0.0625953,-0.672694,0.17179,0.259747,1.72672,0.272965,1.34792
-0.222357,-0.203017,-0.666463,-0.267318,0.344585,0.139476,-0.32879,-0.0991392,-0.425812,-0.12782,-0.413589,-0.272716,-0.257308,-0.112838,-0.0476423,0.0953391,0.611361,-0.0655098,2.3722
-0.465299,-0.30169,-0.663065,-0.0608286,-0.214491,0.0606182,-0.191585,-0.0601617,-0.304741,-0.408709,-0.290604,-0.314455,0.033319,0.128192,0.535517,-0.161737,1.53305,0.20099,0.850861
-0.785719,-0.43884,-0.436306,-0.286501,0.036742,0.0517275,-0.304042,-0.251085,-0.554935,-0.722393,-0.226521,-0.62592,-0.266678,-0.0739753,-0.0182363,0.847901,0.889131,0.139342,3.04388
