sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015
471.603,446.659,423.948,406.613,394.378,388.235,387.754,400.936,422.239,445.735,458.571,476.673,483.812,481.784,479.191,482.488,495.295,531.914,609.777,753.896
131.283,127.352,125.433,124.849,124.254,123.277,119.879,122.876,128.707,135.968,133.852,140.358,143.095,143.171,142.261,141.442,136.988,134.698,135.922,145.723
245.814,231.836,220.051,208.932,199.981,195.009,193.539,201.764,214.332,227.899,231.035,241.555,245.157,241.865,235.16,227.708,220.088,219.439,226.73,252.337
221.437,215.193,210.994,207.862,207.634,211.568,217.013,228.828,244.129,259.355,265.836,279.909,289.768,295.53,296.688,297.028,297.335,308.18,330.423,373.046
261.672,255.066,250.557,247.511,247.251,249.783,255.573,273.912,300.916,329.42,342.711,357.676,365.741,372.114,379.603,388.998,397.546,415.868,452.728,522.546
346.962,328.495,312.455,301.422,298.841,304.23,314.774,333.622,360.28,387.994,402.514,416.833,419.561,415.158,408.911,403.766,398.236,402.068,419.736,459.235
196.928,194.801,193.296,193.258,196.431,203.816,212.696,231.222,255.102,280.178,296.265,321.941,341.383,353.153,360.55,368.064,377.325,398.962,442.389,523.314
154.434,154.706,156.562,157.344,157.356,156.806,155.92,165.669,182.113,199.998,209.563,226.776,239.135,247.593,254.527,262.447,268.406,276.613,286.938,307.223
137.057,137.999,136.991,133.883,129.065,125.791,120.732,121.574,125.423,129.42,125.853,132.159,135.947,137.495,137.609,137.439,133.882,131.674,131.475,136.066
179.134,181.045,183.093,186.053,190.285,199.017,207.245,223.793,244.405,263.681,271.814,285.818,296.351,307.317,321.572,339.709,357.699,381.461,416.196,477.837
168.654,167.096,164.647,160.417,154.506,148.473,143.052,145.192,151.818,159.362,158.351,163.649,164.671,163.83,163.191,164.498,163.685,164.964,168.615,176.927
172.125,164.622,160.067,155.872,153.046,151.508,150.48,156.589,166.752,178.162,178.755,186.778,189.035,188.467,188.532,192.07,195.931,205.354,220.106,243.434
230.561,220.249,211.769,203.507,196.697,191.965,189.868,198.124,212.968,228.437,231.314,238.172,237.906,234.02,231.093,231.366,231.37,236.086,247.594,275.408
159.373,156.291,154.257,150.683,146.773,144.096,141.657,147.051,157.046,168.312,170.979,182.775,190.219,193.31,193.592,192.836,188.984,188.598,194.645,211.23
198.314,194.509,189.299,182.776,177.309,173.077,170.468,175.244,184.769,195.727,198.57,209.504,215.55,216.584,216.604,216.966,216.903,223.831,242.733,282.306
132.489,129.615,128.007,126.568,125.562,125.843,124.275,129.319,138.925,149.352,150.624,159.205,164.393,167.452,168.984,169.529,165.886,165.595,171.834,189.422
266.717,251.426,237.393,224.554,215.663,210.846,208.865,215.045,228.269,245.25,255.33,273.94,284.626,287.314,287.06,289.381,294.715,306.725,326.424,359.591
208.298,201.686,195.625,190.716,185.067,182.089,180.466,189.494,206.743,226.597,236.462,256.588,272.518,285.506,297.593,311.877,327.718,348.886,378.1,423.047
176.099,172.993,172.011,170.213,168.718,168.797,168.084,175.677,188.35,203.283,208.55,223.323,232.246,234.502,234.828,238.169,243.942,258.371,284.846,326.616
185.03,183.471,182.065,180.564,179.438,179.344,179.329,188.353,203.698,221.211,230.631,248.553,261.63,273.251,285.946,299.609,308.48,318.549,335.28,370.626
143.394,138.561,134.93,131.656,129.684,130.142,130.387,137.636,148.447,160.645,163.84,176.615,184.579,190.354,196.287,203.984,210.398,218.151,227.436,242.302
344.497,319.424,298.265,283.539,275.964,274.285,275.46,286.203,304.143,322.293,322.615,326.76,321.475,309.963,295.025,278.421,259.081,244.888,241.199,250.414
217.383,213.729,210.163,205.828,200.903,197.537,192.447,193.862,201.218,211.286,216.755,230.394,239.592,245.094,248.451,250.023,247.895,248.394,255.413,272.994
192.551,189.38,185.824,181.462,177.827,177.837,179.186,187.04,198.725,210.501,211.819,222.211,229.648,234.995,241.199,249.696,258.855,277.396,310.182,368.925
298.284,282.707,270.433,260,253.648,251.33,251.8,262.619,281.552,302.977,317.348,337.478,350.329,355.988,359.709,365.781,373.758,394.976,438.562,515.275
157.083,153.101,148.798,143.802,138.184,133.178,128.173,130.846,138.958,148.968,151.094,161.777,166.641,166.906,167.041,169.153,169.141,170.135,172.846,183.192
268.013,263.776,259.95,256.762,257.7,265.769,281.54,312.141,354.37,400.103,432.034,468.979,492.404,500.753,499.954,498.554,498.952,511.018,540.071,595.735
192.979,186.888,180.374,172.395,165.86,161.876,160.509,168.486,181.628,195.609,200.991,214.196,220.661,221.183,218.871,216.162,211.227,210.325,213.422,229.689
134.976,129.506,125.479,121.145,116.823,113.502,110.27,113.729,118.851,123.5,119.488,125.825,131.036,135.22,138.58,141.381,141.361,145.388,154.792,176.416
233.18,224.859,214.614,203.566,195.098,191.025,189.759,197.543,209.868,223.766,227.699,237.911,240.999,239.882,238.372,239.29,239.283,241.528,246.744,260.066
204.638,199.416,195.826,193.949,194.443,199.414,206.194,221.968,243.04,265.041,274.707,291.343,298.778,299.901,301.25,307.631,318.073,339.138,375.385,440.151
274.626,265.61,258.565,254.19,252.714,256.669,264.02,281.33,303.445,323.741,331.136,342.887,346.877,348.597,352.346,359.771,366.595,377.872,398.328,451.141
145.585,144.548,143.586,141.535,139.874,139.32,139.067,145.524,156.681,170.46,174.695,186.458,194.044,198.398,204.403,214.533,226.576,247.553,279.344,329.681
124.065,123.358,122.745,120.098,116.294,112.826,108.164,111.268,118.549,126.638,126.842,136.732,143.212,145.709,146.118,146.407,144.888,146.505,151.164,160.85
201.469,195.872,191.769,188.636,185.846,184.393,183.459,190.653,203.337,216.14,219.045,232.715,242.815,248.17,249.98,248.838,243.111,241.747,248.73,275.475
182.064,175.375,170.528,165.734,162.295,160.728,159.215,164.712,174.261,184.603,185.183,193.692,197.99,199.928,201.818,205.276,207.726,214.299,228.225,252.408
155.163,154.617,154.646,153.291,151.09,150.451,149.722,157.316,171.324,187.452,196.31,213.142,224.426,230.845,236.263,242.696,247.222,255.378,269.616,299.833
281.148,279.367,275.134,269.633,267.938,276.392,292.056,318.499,350.889,386.215,412.139,444.32,462.603,468.623,469.495,472.52,480.089,503.769,550.027,620.563
398.316,396.948,391.783,384.742,382.145,389.687,407.049,442.83,495.786,550.883,585.51,614.917,627.478,628.287,624.497,619.822,613.512,613.667,631.292,683.766
220.836,210.969,202.817,195.931,192.787,192.342,191.797,196.772,206.342,216.584,215.594,221.957,222.687,218.987,214.264,210.314,203.994,199.75,197.478,200.955
182.561,175.361,167.182,157.58,148.161,141.298,137.257,142.525,153.824,165.476,166.595,174.906,177.857,177.061,175.552,174.965,172.945,173.965,180.424,194.428
247.476,234.607,221.058,207.848,196.853,189.663,186.536,194.048,208.13,223.806,230.866,244.775,253.371,255.86,255.247,255.466,256.342,266.311,289.479,340.698
249.484,230.96,214.111,200.766,191.012,186.416,184.431,189.447,199.006,208.864,208.52,216.424,221.461,224.38,228.815,234.452,237.518,244.917,260.083,287.503
185.31,181.165,179.991,179.949,180.135,183.043,186.872,198.835,216.415,236.403,245.743,262.83,272.39,277.144,282.632,291.192,298.122,309.034,328.651,367.613
241.275,230.983,222.016,213.496,207.163,205.541,207.627,219.316,236.068,253.537,260.034,273.9,283.442,289.218,295.102,301.524,304.676,310.996,326.161,360.948
602.962,569.464,540.16,519.136,510.242,517.529,538.143,579.425,637.891,703.281,750.636,784.366,788.615,776.487,772.127,794.936,848.667,938.073,1064.59,1241.18
159.322,158.283,156.701,152.166,146.746,142.775,139.289,142.047,147.322,153.134,151.134,157.79,160.325,161.73,163.125,165.338,164.574,166.116,173.341,192.12
151.823,152.046,152.104,150.64,148.241,148.199,149.14,159.917,175.789,190.333,193.33,202.127,206.905,208.663,211.397,218.658,229.811,250.226,283.77,340.393
203.098,198.139,197.065,198.82,203.737,209.8,214.072,221.417,232.555,245.044,251.193,267.19,279.61,287.148,292.173,298.582,307.245,328.082,366.354,433.734
161.512,156.139,152.443,149.142,146.085,144.773,144.009,151.607,164.011,177.263,179.677,189.003,192.759,193.061,191.878,192.127,191.372,195.538,203.086,218.163
213.278,204.375,195.971,186.525,176.865,169.449,163.185,166.041,173.102,180.618,177.109,182.298,184.722,186.586,190.964,198.531,204.769,214.389,228.689,259.83
212.451,208.723,205.216,201.745,198.141,195.709,194.995,202.493,216.846,234.67,243.812,260.173,269.364,274.212,278.405,283.622,288.173,299.257,316.856,341.312
124.025,125.883,129.921,132.649,132.384,131.093,126.584,126.587,130.293,137.239,137.315,148.484,156.755,161.947,166.262,170.874,172.641,176.353,181.969,193.425
117.656,115.456,113.49,110.837,108.185,107.519,106.939,111.12,117.23,122.73,119.527,125.607,130.069,131.868,132.999,134.808,134.218,137.351,148.794,176.939
233.614,224.06,215.819,209.088,204.609,204.979,208.468,222.455,245.254,271.045,285.323,301.636,307.974,309.027,310.942,317.299,324.743,336.748,352.684,379.513
160.427,156.468,153.24,149.134,146.419,146.548,147.995,159.282,174.373,189.577,194.782,207.08,215.407,222.301,230.054,240.23,251.234,269.866,301.478,357.416
264.114,255.682,246.237,235.31,222.753,211.952,203.774,208.415,222.351,237.847,242.549,256.128,263.771,266.531,268.896,275.939,287.315,306.66,336.142,377.996
320.598,315.276,310.385,304.924,301.548,304.061,312.65,334.263,361.234,385.116,393.447,404.239,406.954,407.245,413.117,427.591,444.743,464.198,483.411,513.193
296.592,284.22,270.778,255.946,244.574,239.875,240.364,252.453,272.381,295.283,308.544,327.149,336.218,338.852,341.395,347.301,353.733,368.284,396.928,455.927
268.384,254.281,244.786,238.713,234.117,230.05,224.417,224.679,231.011,242.16,246.123,258.28,262.312,259.372,252.817,246.495,241.193,245.702,264.175,301.671
127.82,125.95,124.554,122.462,120.812,117.844,114.529,117.553,126.043,137.869,143.463,158.372,168.103,172.768,175.801,178.721,177.934,178.064,180.908,190.638
163.175,159.96,159.127,157.133,155.306,155.276,156.01,164.673,176.908,186.927,184.774,191.97,195.356,195.824,194.521,191.643,186.691,187.603,197.268,221.734
120.094,118.922,117.18,113.61,108.77,105.093,100.424,102.714,107.371,111.501,105.883,109.745,112.095,112.827,114.398,116.902,118.025,123.06,133.718,153.601
155.545,156.304,156.693,156.39,156.832,159.159,160.139,166.393,176.604,189.9,197.713,217.968,235.149,247.781,256.993,265.964,272.896,285.263,302.244,328.105
375.604,360.744,339.549,315.548,294.61,282.118,279.249,294.772,321.119,348.292,361.226,374.049,374.438,365.867,356.348,355.032,365.011,396.36,452.487,538.797
245.925,234.791,224.051,213.902,205.99,202.284,199.919,205.133,215.821,228.2,232.407,243.691,248.47,249.919,254.91,267.32,282.509,303.539,332.719,385.598
366.472,348.587,330.635,315.799,308.386,313.189,327.352,356.371,392.607,426.341,442.121,454.947,456.916,454.895,454.295,457.577,463.999,490.71,553.508,667.655
177.654,176.824,177.276,178.94,182.836,190.804,201.061,218.46,239.897,262.202,274.405,296.351,313.179,325.118,333.351,341.048,349.257,369.237,408.057,476
204.942,196.733,187.881,178.478,171.495,167.554,165.191,172.43,186.719,202.16,207.756,216.396,217.174,213.945,212.516,217.955,229.886,254.079,292.391,354.989
365.315,339.337,312.373,288.706,273.183,267.445,268.299,282.831,307.578,336.329,352.995,371.315,375.053,367.679,358.19,350.451,341.707,336.685,337.597,350.171
236.09,233.369,230.722,228.163,227.282,229.64,234.071,249.37,271.913,296.434,308.87,325.372,332.689,333.939,333.141,333.247,331.707,336.173,351.781,394.241
164.342,159.324,155.154,149.853,144.685,141.595,138.424,142.545,151.272,161.519,165.242,177.606,184.944,185.96,182.418,176.498,166.53,159.111,157.362,165.114
209.245,200.344,192.474,184.722,179.099,177.792,177.307,182.858,193.001,204.425,208.231,220.169,223.985,220.352,214.134,210.284,206.76,211.574,225.711,250.227
170.331,165.874,161.525,156.42,152.803,153.213,156.483,172.638,197.295,223.478,235.784,254.349,264.356,269.122,271.549,273.511,272.127,273.796,283.218,309.173
334.534,316.816,303.561,296.259,295.32,302.976,313.905,334.908,364.641,400.138,424.986,449.457,457.192,453.175,447.338,446.484,449.769,467.397,511.77,608.093
139.242,140.14,141.771,141.471,140.44,139.676,137.463,142.538,152.722,165.129,169.951,183.563,193.394,199.239,203.077,207.518,211.484,221.713,239.822,271.706
149.781,146.495,143.679,138.439,130.696,122.372,114.578,115.233,121.481,129.201,127.93,134.43,136.292,134.95,132.698,130.298,124.912,123.138,126.037,141.222
454.789,425.111,393.654,364.953,343.906,332.329,327.386,336.91,358.668,384.588,396.803,411.6,417.976,420.496,422.459,425.132,423.638,424.701,434.167,467.471
206.965,205.009,202.667,197.231,190.608,185.153,181.951,188.217,200.352,213.983,216.92,226.893,230.674,229.968,229.107,230.092,232.686,245.215,273.453,327.936
132.566,131.221,130.508,127.706,122.407,117.239,110.813,111.556,117.498,123.902,121.996,129.021,133.509,137.23,141.6,147.077,149.89,156.345,172.644,213.535
147.014,141.637,136.328,129.364,120.648,113.472,106.504,106.266,110.148,114.772,111.666,118.049,120.615,120.408,119.075,118.633,116.201,118.116,124.928,140.023
275.962,266.978,261.114,255.49,248.497,242.947,239.49,250.964,276.361,311.17,338.073,363.835,373.689,369.94,358.874,350.441,346.946,358.325,386.16,437.161
201.941,196.31,190.266,182.62,175.477,170.999,168.905,175.959,188.202,201.054,205.487,216.264,221.737,224.783,228.854,234.854,238.635,245.65,257.031,280.446
202.874,192.841,182.164,171.132,161.303,153.758,147.439,149.434,158.766,171.04,175.101,186.203,190.024,187.763,183.899,182.905,183.851,191.262,204.394,229.322
158.692,155.734,151.192,146.288,141.791,139.281,137.211,141.183,149.732,158.204,158.659,167.167,171.796,174.02,176.945,182.146,185.404,191.583,201.144,220.069
230.855,221.473,212.083,202.51,196.08,196.264,199.566,212.629,230.717,249.152,258.746,274.341,284.839,290.095,293.936,301.651,315.524,346.16,404.326,515.798
280.707,265.953,254.478,243.825,234.851,229.378,230.289,244.656,269.315,296.555,312.369,329.871,337.515,339.048,342.481,349.962,355.145,361.407,373.677,405.566
214.573,207.638,200.379,192.569,186.386,185.187,188.107,200.829,221.785,246.27,261.543,280.785,289.456,290.066,289.029,291.061,296.387,312.765,349.506,420.742
239.115,231.49,223.086,214.222,206.437,203.285,204.603,216.016,233.622,249.74,251.736,258.498,259.662,257.566,255.489,255.383,254.064,258.892,276.4,322.657
233.469,222.759,210.608,197.738,186.844,179.006,173.131,173.8,178.987,186.037,185.723,196.362,202.19,203.596,203.262,203.279,199.985,199.585,205.793,229.537
208.68,202.367,195.169,185.492,176.748,171.731,168.828,173.706,182.77,191.359,190.688,199.307,203.774,204.465,203.092,200.887,196.105,194.042,194.803,204.857
196.827,188.379,180.429,173.568,167.913,164.019,159.708,161.694,168.801,177.602,178.933,190.544,197.646,199.8,199.239,198.078,193.995,191.424,190.337,195.498
203.425,195.417,189.358,184.391,181.83,181.85,181.954,189.361,199.776,210.922,212.784,219.509,220.341,217.297,216.07,219.305,224.952,235.918,249.899,272.754
440.885,425.27,410.611,398.291,389.894,387.771,395.637,428.801,483.593,546.584,594.385,635.761,655.921,655.761,645.94,644.399,664.528,719.428,808.061,931.821
291.45,282.505,274.453,267.727,266.05,271.004,278.609,295.176,316.31,335.809,343.431,358.321,364.084,360.989,355.233,355.996,367.51,397.981,442.707,502.788
139.984,134.888,130.908,125.957,121.451,119.346,117.359,122.314,130.84,139.069,139.606,147.834,152.952,155.703,157.709,160.785,163.075,171.321,187.169,221.54
204.343,197.237,189.188,179.375,170.179,163.719,160.892,169.797,186.7,206.812,216.405,232.376,241.646,246.145,248.389,250.599,249.733,250.486,251.787,255.822
144.75,142.693,141.152,139.431,138.546,140.881,143.65,152.442,164.128,174.78,176.574,187.668,193.888,194.704,192.952,190.462,185.624,186.617,197.306,229.714
376.804,354.773,336.746,324.33,317.316,318.577,327.669,357.163,402.32,452.437,489.111,523.487,541.461,544.351,541.606,546.012,563.35,600.492,648.87,706.584
136.664,133.878,132.013,130.844,130.624,131.794,133.423,140.959,151.667,162.733,162.537,171.653,176.103,176.891,178.081,181.172,181.929,184.977,187.918,198.909
405.051,375.999,348.507,326.406,312.379,306.563,306.201,313.51,323.832,332.47,328.938,330.566,323.797,314.637,311.675,320.782,338.276,362.642,387.723,419.541
190.485,189.403,188.026,185.587,182.94,183.801,186.548,197.042,213.104,230.809,239.195,254.907,262.286,261.741,257.573,254.527,252.336,257.603,272.642,304.437
189.03,183.075,176.628,170.021,164.029,159.241,153.993,155.403,161.405,168.954,166.783,174.602,178.764,179.379,178.641,178.913,177.401,179.67,188.473,207.108
210.936,208.068,206.009,202.75,199.712,198.484,199.173,208.205,222.925,237.837,243.284,255.709,261.187,259.291,252.546,244.526,233.578,226.516,224.962,232.901
114.385,112.025,110.501,108.502,107.768,108.71,109.036,114.732,123.502,132.659,131.165,141.058,146.893,151.26,155.751,162.314,167.944,177.934,190.2,207.1
169.6,162.193,155.409,148.281,141.672,136.201,131.958,134.416,140.966,148.018,147.761,156.176,161.627,163.813,164.129,164.288,161.593,162.585,168.15,181.322
552.085,528.486,500.094,473.682,458.151,457.38,470.616,503.064,546.525,590.996,625.106,665.137,693.402,705.718,704.066,697.817,693.743,709.574,766.002,907.379
309.7,303.805,295.486,286.659,278.601,273.846,273.466,286.007,309.229,334.146,345.88,358.322,358.149,346.618,332.926,326.132,327.114,341.253,370.283,421.632
177.689,178.145,178.103,177.642,177.615,179.355,182.059,192.341,207.686,223.904,230.941,246.709,256.927,262.716,266.35,270.788,274.773,284.532,306.846,351.771
162.779,158.165,154.336,149.963,146.929,145.956,145.397,153.839,167.589,184.715,192.987,211.119,222.111,227.677,231.393,236.298,241.723,256.429,281.924,320.267
113.154,113.189,113.382,112.091,111.017,111.21,110.919,116.57,124.099,132.774,134.957,147.368,158.89,168.655,177.629,187.463,195.861,207.732,224.362,250.874
126.855,123.948,121.967,118.595,115.159,113.111,111.6,115.521,123.726,132.534,131.026,137.822,139.298,137.645,135.447,133.516,128.356,124.559,122.346,126.983
160.736,157.315,153.687,149.765,147.338,146.157,145.727,150.954,159.928,169.535,169.711,177.982,180.125,178.251,176.15,175.286,172.192,172.398,181.14,208.218
131.507,131.157,131.725,132.237,134.233,136.556,136.719,142.419,152.148,162.327,164.665,174.034,178.872,181.264,183.578,187.414,187.173,187.717,190.764,201.745
204.513,194.871,185.313,176.49,170.518,168.414,170.306,182.467,200.186,218.401,225.856,240.006,247.288,247.88,246.483,245.609,242.065,242.398,251.204,275.271
229.634,224.795,218.934,211.476,204.781,201.533,203.91,219.381,244.374,269.678,280.409,294.543,302.299,307.396,314.806,325.03,334.558,348.105,367.558,399.677
280.138,275.573,268.764,259.855,253.756,252.337,254.095,265.974,286.958,312.528,329.51,352.127,363.93,368.406,372.249,378.892,384.354,393.732,412.608,458.285
213.092,205.828,199.855,194.116,189.534,187.316,186.879,194.11,205.568,217.267,218.484,226.793,229.236,228.581,228.853,230.692,230.974,236.428,249.57,273.017
183.413,186.556,190.506,193.135,192.845,192.291,190.999,199.308,214.41,232.261,240.832,257.131,265.69,267.446,264.306,259.623,251.551,247.249,250.032,267.993
207.803,198.99,189.074,178.883,169.045,161.359,153.286,152.825,155.75,160.76,157.574,165.861,171.532,176.312,180.802,186.409,191.116,201.282,218.379,251.785
165.179,159.345,152.874,147.244,142.974,140.403,138.299,143.054,153.764,165.835,167.574,176.426,180.063,179.72,177.635,174.953,170.118,171.143,181.214,203.518
269.596,261.063,251.908,243.185,236.662,234.862,236.135,246.068,261.307,279.061,290.144,307.89,318.463,323.243,325.35,329.113,334.101,348.726,379.053,443.425
272.364,256.584,241.086,226.638,215.477,205.278,194.816,190.641,193.337,200.626,201.935,214.053,222.109,225.374,227.55,230.032,231.059,237.973,258.732,306.141
