ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,umsy1,q1,q2,q3,q4,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
1.51333,0.92535,0.383509,1.05683,0.752498,0.0588235,1.47059, 757.146, 150.35, 135.69, 85.8712, 1,0.168982,0.0633207,0.0687309,0.0650103,455.748,9.27126,0.835396,15.2072,2.82562,9,0.5,9.10563,1.39114,9.56218,1.11215,149.282
1.68695,0.627047,0.392826,1.1922,0.565524,0.0588235,1.47059, 787.467, 254.666, 97.8752, 16.9749, 1,0.0718122,0.073615,0.0617532,0.079646,471.429,9.83242,0.930548,10.3814,1.87558,9,0.5,8.54056,1.2144,10.096,1.17936,155.241
0.45939,0.911675,0.270156,0.207447,0.0626497,0.0588235,1.47059, 584.973, 137.379, 69.5324, 10.4915, 0.999972,0.181265,0.165872,0.119097,0.111834,196.099,9.03425,0.924234,11.6685,2.60798,9,0.5,8.21414,1.36881,8.94883,1.19073,151.548
0.809287,0.743257,0.298877,0.526836,0.142782,0.0588235,1.47059, 798.589, 236.311, 87.468, 7.06497, 0.999145,0.0868983,0.100855,0.0696956,0.0557196,427.045,9.36296,0.948523,11.0734,2.32959,9,0.5,8.93173,1.53763,8.83108,1.0813,151.973
0.728049,0.883048,0.302531,0.425044,0.138347,0.0588235,1.47059, 696.197, 167.197, 90.4457, 18.3612, 1,0.109679,0.110979,0.0824481,0.0768984,352.766,9.27625,0.901265,11.0321,2.25073,9,0.5,8.56021,1.38972,9.19625,1.1919,136.745
0.784008,0.920885,0.335811,0.50166,0.146372,0.0588235,1.47059, 568.417, 121.2, 86.3157, 40.5031, 1,0.469764,0.128603,0.124781,0.0873521,315.65,9.29978,0.876948,16.7007,2.77374,9,0.5,9.38816,1.34947,8.92099,1.0413,157.138
0.53556,0.846754,0.325413,0.415613,0.156046,0.0588235,1.47059, 422.631, 106.374, 56.766, 20.2793, 1,0.252018,0.125228,0.115882,0.0979793,274.886,9.50223,0.938396,14.8432,2.89006,9,0.5,9.51016,1.55243,9.54406,1.16986,143.803
0.472059,0.91006,0.296766,0.225659,0.104493,0.0588235,1.47059, 474.398, 109.832, 61.5729, 17.6437, 1,0.182031,0.16738,0.2028,0.163649,172.712,9.46883,0.976833,10.8673,2.4558,9,0.5,9.57096,1.49274,9.53604,1.18532,142.947
0.477868,0.898121,0.329271,0.325348,0.142675,0.0588235,1.47059, 365.367, 83.9396, 52.1567, 24.6923, 1,0.306537,0.132925,0.156984,0.130209,207.466,9.6114,0.993506,15.1714,3.25068,9,0.5,9.27928,1.44624,9.28165,1.09912,149.462
0.308409,0.841425,0.276877,0.197055,0.0803395,0.0588235,1.47059, 369.481, 98.5738, 41.2536, 7.34592, 0.999355,0.158258,0.162783,0.148602,0.128925,174.928,9.5681,1.07398,10.934,2.57957,9,0.5,8.93127,1.55452,9.22849,1.16236,154.022
0.616129,0.943216,0.304677,0.437384,0.14311,0.0588235,1.47059, 578.458, 122.309, 80.4172, 30.0046, 1,0.106926,0.113142,0.0767998,0.0721198,344.213,9.44506,0.926619,10.9915,2.26941,9,0.5,8.26211,1.30021,8.94546,1.11878,141.113
0.77103,0.832396,0.331364,0.499786,0.17943,0.0588235,1.47059, 579.533, 148.056, 78.5273, 24.2093, 1,0.129799,0.127493,0.113216,0.105146,317.713,9.49183,0.895256,10.8534,2.10475,9,0.5,8.96565,1.29642,9.53068,1.16878,145.788
0.562994,0.913302,0.331865,0.454435,0.194021,0.0588235,1.47059, 421.446, 91.6863, 62.7218, 36.7115, 1,0.332942,0.120094,0.100908,0.0908145,276.552,9.24508,0.866386,15.8347,2.824,9,0.5,8.94522,1.41764,9.27024,1.124,143.598
0.238708,0.938351,0.29506,0.182143,0.0947665,0.0588235,1.47059, 243.471, 53.1492, 32.3248, 19.9524, 1,0.296719,0.160502,0.201777,0.15672,132.6,9.43985,0.980131,13.6347,3.0792,9,0.5,9.36116,1.58118,9.21301,1.26722,147.561
0.762705,0.882659,0.334611,0.420123,0.20884,0.0588235,1.47059, 558.365, 129.283, 80.9743, 26.0805, 1,0.0947293,0.111809,0.109074,0.097964,234.372,9.13461,0.873537,9.30686,1.90719,9,0.5,8.5491,1.30744,8.94017,1.06623,149.119
0.526174,0.87072,0.308385,0.421771,0.112908,0.0588235,1.47059, 478.665, 117.828, 62.1778, 19.2874, 1,0.15955,0.133583,0.110954,0.080411,300.079,9.61176,0.963735,11.9953,2.34839,9,0.5,9.18278,1.53531,8.69107,1.00778,146.504
1.08927,0.942262,0.335367,0.626745,0.206521,0.0588235,1.47059, 792.571, 161.074, 122.508, 39.4073, 1,0.0750592,0.105084,0.0884065,0.0768302,384.14,9.30305,0.909384,9.43499,1.89863,9,0.5,8.86248,1.33197,9.1634,1.08173,153.066
1.25663,0.944097,0.352181,0.740683,0.294486,0.0588235,1.47059, 799.623, 157.057, 132.186, 75.0433, 1,0.101653,0.0898445,0.0911419,0.0730145,424.201,9.37454,0.847444,11.4972,2.1802,9,0.5,9.692,1.44679,9.51399,1.08868,145.256
0.310317,0.845,0.284456,0.160236,0.0869205,0.0588235,1.47059, 347.402, 90.6534, 40.2853, 7.02894, 0.999114,0.186023,0.159133,0.176146,0.140392,130.005,9.09554,0.990011,10.5049,2.43414,9,0.5,8.50006,1.5655,8.39324,1.07735,149.149
0.810723,0.864857,0.336362,0.489991,0.175129,0.0588235,1.47059, 585.175, 142.083, 82.6876, 28.9961, 1,0.150342,0.121464,0.170825,0.0933769,334.452,9.81897,0.976462,11.9893,2.31646,9,0.5,10.9136,1.60932,9.50119,1.19285,154.29
0.559268,0.497524,0.262886,0.201435,0.0545948,0.0588235,1.47059, 761.47, 286.821, 50.2914, 1.0266, 0.641779,0.331405,0.176516,0.14431,0.131975,205.408,9.30888,0.953941,14.8114,3.07439,9,0.5,8.99571,1.46991,9.55769,1.23259,156.643
0.246868,0.865782,0.290586,0.217034,0.0996527,0.0588235,1.47059, 261.823, 66.0932, 31.657, 9.88656, 0.999949,0.16541,0.152857,0.154428,0.129038,167.735,9.32738,1.00587,10.6178,2.2567,9,0.5,8.73535,1.39031,8.93085,1.12202,145.145
1.46274,0.886925,0.373712,0.957616,0.454166,0.0588235,1.47059, 788.019, 173.622, 130.88, 68.7526, 1,0.155809,0.090615,0.107526,0.0827048,470.281,9.40367,0.835743,12.5782,2.20745,9,0.5,9.44089,1.28295,9.26875,0.994573,136.22
0.462925,0.889485,0.313699,0.285717,0.104079,0.0588235,1.47059, 402.661, 94.6527, 54.5543, 19.5957, 1,0.146722,0.126551,0.131528,0.0984314,199.486,9.26764,0.921856,11.3827,2.51542,9,0.5,9.16384,1.56228,8.77568,1.10704,156.3
0.59721,0.858181,0.3183,0.446621,0.1344,0.0588235,1.47059, 499.859, 123.561, 66.6032, 16.4323, 1,0.179454,0.115999,0.101735,0.0841207,325.432,9.17654,0.908543,13.2043,2.58837,9,0.5,9.08897,1.38652,9.1908,1.12938,138.542
0.477955,0.912997,0.290824,0.30713,0.0843362,0.0588235,1.47059, 505.853, 116.916, 64.72, 19.6987, 1,0.216046,0.152198,0.139825,0.131479,247.479,9.51683,0.951488,12.6591,2.56971,9,0.5,9.16662,1.49095,9.71691,1.2063,143.548
0.374408,0.937576,0.298328,0.300112,0.0872514,0.0588235,1.47059, 371.215, 80.6606, 50.0434, 30.3743, 1,0.183003,0.142533,0.104154,0.0933855,246.716,9.681,0.949193,12.4271,2.41848,9,0.5,8.79249,1.6393,9.07267,1.13811,157.296
0.654646,0.789366,0.301085,0.440921,0.0984542,0.0588235,1.47059, 633.825, 176.849, 73.4586, 7.77192, 0.999579,0.0596549,0.131791,0.0958712,0.0752542,353.711,9.26661,0.973956,8.23894,1.72984,9,0.5,9.54411,1.62177,9.37188,1.23866,165.933
0.310121,0.896081,0.29061,0.196975,0.0896719,0.0588235,1.47059, 328.838, 79.5566, 40.6258, 10.7101, 0.999978,0.22941,0.164382,0.162405,0.143249,157.157,9.54797,1.0863,12.2444,2.62494,9,0.5,8.84951,1.48765,9.165,1.14549,149.25
0.496047,0.893766,0.330931,0.341735,0.1713,0.0588235,1.47059, 374.164, 86.3839, 53.478, 20.7165, 1,0.135416,0.11701,0.146902,0.106204,201.962,9.4099,0.986853,10.762,2.29932,9,0.5,9.28498,1.44762,8.82501,1.08624,143.406
0.596751,0.984073,0.307439,0.397514,0.138986,0.0588235,1.47059, 547.243, 102.346, 80.2426, 41.6727, 1,0.0946905,0.119764,0.0861925,0.0791925,281.191,9.44777,0.933761,10.1602,2.23666,9,0.5,8.33549,1.37604,8.88029,1.10433,142.349
0.29186,0.856502,0.299945,0.254932,0.10207,0.0588235,1.47059, 285.363, 72.6773, 35.3303, 13.323, 0.999998,0.203935,0.136113,0.104988,0.101681,213.476,9.57462,1.00167,13.3517,3.0011,9,0.5,8.13724,1.38787,8.88918,1.0708,149.004
0.309257,0.94291,0.279595,0.202247,0.0820585,0.0588235,1.47059, 361.556, 79.0698, 45.8069, 16.0811, 1,0.191363,0.162764,0.160582,0.141409,163.851,9.22495,0.946996,11.5549,2.76571,9,0.5,8.85229,1.57758,9.13872,1.152,140.583
1.23167,0.810562,0.341988,0.582924,0.235759,0.0588235,1.47059, 849.718, 221.936, 116.378, 19.2157, 1,0.0972087,0.094389,0.0871798,0.09159,337.953,9.20796,0.876986,10.8735,2.25649,9,0.5,8.9702,1.43523,9.85415,1.21807,147.234
0.224429,0.978236,0.254052,0.143926,0.059291,0.0588235,1.47059, 331.949, 69.391, 39.248, 11.9329, 0.999993,0.488605,0.177711,0.142153,0.129301,142.274,9.26755,1.01603,16.8294,3.56208,9,0.5,8.17581,1.70855,8.75252,1.18565,146.273
1.14113,0.92472,0.331876,0.545787,0.251194,0.0588235,1.47059, 854.145, 182.849, 127.545, 31.1127, 1,0.079274,0.102183,0.0785618,0.0759124,367.91,9.35674,0.934067,9.64313,1.88075,9,0.5,8.43935,1.30701,9.1676,1.11937,151.13
0.668245,0.831196,0.310107,0.407321,0.133396,0.0588235,1.47059, 599.111, 155.905, 75.4836, 14.0713, 0.999999,0.104597,0.128333,0.104682,0.0783674,312.469,9.27219,0.908773,9.96893,1.96424,9,0.5,8.9903,1.46188,8.65007,1.05125,144
0.323758,0.831043,0.286628,0.168664,0.0666367,0.0588235,1.47059, 355.545, 94.7694, 41.1811, 10.8915, 0.999981,0.146872,0.167079,0.181155,0.154294,130.714,9.48515,0.955557,9.40805,2.04193,9,0.5,8.97229,1.48329,9.16098,1.20533,154.505
0.216121,0.639517,0.257998,0.147121,0.0476556,0.0588235,1.47059, 307.994, 103.846, 25.4314, 2.39713, 0.909021,0.171005,0.173147,0.130671,0.1441,164.917,9.75745,1.09415,10.9637,2.62462,9,0.5,8.05029,1.45879,9.5611,1.32122,148.07
1.30143,0.926476,0.348354,0.795935,0.303219,0.0588235,1.47059, 853.512, 179.926, 134.096, 42.1932, 1,0.0984317,0.0947953,0.106123,0.0680329,403.337,9.69305,0.975374,10.6476,1.84553,9,0.5,9.96233,1.51686,8.97587,1.02845,152.536
0.56716,0.965533,0.320644,0.470849,0.15388,0.0588235,1.47059, 465.548, 91.551, 69.525, 33.905, 1,0.12892,0.123322,0.0971101,0.0988259,313.825,9.5113,0.983135,11.1167,2.18955,9,0.5,8.60656,1.33335,9.49971,1.15667,142.209
0.410758,0.766682,0.300124,0.276952,0.113977,0.0588235,1.47059, 400.995, 114.867, 45.5911, 9.46941, 0.999923,0.160889,0.144809,0.166528,0.126317,190.101,9.3054,0.893174,10.9899,2.49477,9,0.5,9.27507,1.48588,9.02144,1.11738,152.345
0.429487,0.925649,0.307136,0.373373,0.119127,0.0588235,1.47059, 394.87, 87.9503, 53.7227, 21.155, 1,0.133308,0.126406,0.11309,0.0801096,260.61,9.61248,1.0154,11.7622,2.72158,9,0.5,9.15476,1.48531,8.58198,1.00293,158.304
0.480395,0.809063,0.285845,0.337822,0.0847715,0.0588235,1.47059, 531.228, 145.363, 60.1713, 8.80546, 0.99985,0.175134,0.157487,0.0824193,0.0960916,294.753,9.25054,0.915239,12.0045,2.26251,9,0.5,7.7533,1.33427,9.29677,1.16138,157.53
0.44868,0.847072,0.297978,0.466828,0.120471,0.0588235,1.47059, 446.201, 114.332, 54.8372, 11.6769, 0.999992,0.0632943,0.111726,0.0857937,0.062382,376.206,9.16461,0.915405,8.88783,2.06707,9,0.5,9.18945,1.53255,8.71146,1.06244,156.833
1.02894,0.902833,0.307476,0.474418,0.144382,0.0588235,1.47059, 943.276, 216.166, 127.185, 16.3763, 1,0.162301,0.110128,0.0744445,0.067221,368.817,8.97988,0.899167,13.4681,2.65071,9,0.5,8.44958,1.36777,8.88172,1.06227,152.11
1.13251,0.862622,0.324902,0.686725,0.238726,0.0588235,1.47059, 897.476, 218.393, 123.117, 20.0066, 1,0.141839,0.101218,0.0669037,0.0585595,444.02,9.17775,0.88834,13.3476,2.53791,9,0.5,8.75332,1.37935,9.02606,1.06493,146.037
0.510913,0.874332,0.283562,0.346291,0.0928455,0.0588235,1.47059, 576.531, 143.757, 68.8438, 9.20567, 0.9999,0.562273,0.138264,0.0697866,0.0708137,308.211,9.16396,0.974705,19.0783,3.34459,9,0.5,7.47339,1.18247,8.61523,1.07593,160.277
0.327498,0.656427,0.28288,0.209293,0.0812148,0.0588235,1.47059, 371.811, 120.92, 34.7441, 3.30547, 0.963318,0.155059,0.160823,0.147121,0.113958,175.217,9.09999,0.891222,10.4587,2.3496,9,0.5,8.77139,1.57513,8.57374,1.07699,150.998
0.387529,0.954028,0.322088,0.372731,0.148122,0.0588235,1.47059, 314.318, 63.3364, 46.8337, 36.751, 1,0.191174,0.135746,0.13862,0.0970183,244.294,9.46737,0.944724,12.9214,2.66787,9,0.5,9.61763,1.52131,9.00204,1.12237,140.982
1.09604,0.961846,0.362214,0.676179,0.344911,0.0588235,1.47059, 644.921, 118.101, 112.527, 90.5823, 1,0.117638,0.0946112,0.110577,0.0811252,330.835,9.32002,0.848633,11.4399,2.23913,9,0.5,9.47622,1.40191,9.04825,1.03712,152.238
0.410896,0.750186,0.289183,0.216162,0.0994533,0.0588235,1.47059, 441.19, 129.83, 47.0867, 5.25896, 0.994799,0.230344,0.160497,0.14899,0.119455,187.855,9.14935,0.954333,12.6219,2.63822,9,0.5,8.85039,1.44027,8.85957,1.10895,144.619
0.273484,0.88133,0.241702,0.185887,0.0485399,0.0588235,1.47059, 455.427, 115.451, 47.2596, 6.11527, 0.997791,0.123896,0.190909,0.109361,0.10184,223.953,9.02595,0.911255,9.48447,2.24372,9,0.5,7.82056,1.26518,8.60943,1.08161,151.581
0.237202,0.917511,0.261871,0.212012,0.0540292,0.0588235,1.47059, 326.025, 76.55, 37.7501, 10.0786, 0.999958,0.12666,0.171873,0.112817,0.103861,231.751,9.11768,0.938055,10.7568,2.73284,9,0.5,8.78406,1.62851,9.36478,1.28761,148.294
0.989139,0.94188,0.344823,0.60098,0.221572,0.0588235,1.47059, 667.141, 135.443, 105.671, 47.2859, 1,0.108748,0.0956896,0.0917483,0.0749681,347.936,9.64215,0.957746,10.985,2.0524,9,0.5,8.98569,1.40782,8.93803,1.03627,140.524
1.04825,0.957822,0.326542,0.663617,0.212979,0.0588235,1.47059, 819.581, 161.48, 124.997, 39.0187, 1,0.191733,0.105295,0.0668156,0.0546499,469.372,9.30489,0.916333,14.9583,2.82504,9,0.5,8.79316,1.46787,8.69898,0.981768,141.931
0.863372,0.848192,0.325855,0.40115,0.157406,0.0588235,1.47059, 678.852, 169.297, 91.9869, 19.5712, 1,0.171569,0.121989,0.121563,0.111711,256.717,9.22349,0.886754,12.2937,2.56484,9,0.5,8.92752,1.39834,9.38424,1.1355,144.126
0.488949,0.995069,0.296472,0.300331,0.100867,0.0588235,1.47059, 492.626, 91.7321, 69.4862, 29.0705, 1,0.183,0.143617,0.170665,0.102024,259.908,9.52963,1.01514,11.6954,2.29651,9,0.5,10.041,1.63903,8.82427,1.04366,151.911
1.02677,0.827892,0.336154,0.699096,0.211481,0.0588235,1.47059, 742.356, 191.068, 101.268, 29.0073, 1,0.177355,0.09199,0.0616292,0.068717,466.435,9.79734,0.928666,14.8139,2.79913,9,0.5,8.51239,1.28053,9.71845,1.19484,145.111
0.606394,0.869727,0.291175,0.336367,0.0967738,0.0588235,1.47059, 639.818, 157.868, 79.0882, 12.0088, 0.999994,0.105115,0.133797,0.0999778,0.0909202,273.418,8.93421,0.864744,10.0471,2.2377,9,0.5,8.62075,1.48031,9.16437,1.23454,145.342
0.359426,0.81756,0.317371,0.263495,0.128132,0.0588235,1.47059, 303.175, 79.353, 38.8237, 12.2458, 0.999995,0.29171,0.15025,0.136378,0.140449,167.095,8.84347,0.836066,14.0558,2.85519,9,0.5,8.48536,1.4369,9.43394,1.21007,151.708
0.36761,0.859046,0.325484,0.232026,0.144199,0.0588235,1.47059, 289.926, 71.748, 39.2521, 18.135, 1,0.158411,0.13618,0.145418,0.19646,133.203,9.51693,0.982587,10.2321,2.1717,9,0.5,8.2041,1.40631,10.2066,1.36964,149.902
0.24048,0.947065,0.236287,0.173683,0.035109,0.0588235,1.47059, 422.296, 97.3909, 45.1054, 7.71827, 0.999555,0.142595,0.176378,0.109509,0.105946,209.047,9.35657,1.0347,10.2359,2.40948,9,0.5,7.66418,1.35964,8.69892,1.12984,146.911
0.270379,0.987776,0.283173,0.237704,0.0562782,0.0588235,1.47059, 306.163, 59.1214, 41.0851, 25.9677, 1,0.404617,0.179421,0.13572,0.134746,216.575,9.40224,0.967504,15.1396,2.91134,9,0.5,8.41285,1.32895,9.33104,1.17398,149.985
0.262633,0.802933,0.275945,0.23071,0.0744445,0.0588235,1.47059, 317.296, 87.9707, 34.4077, 6.05518, 0.997654,0.156426,0.143101,0.115801,0.102912,198.209,9.08312,0.930284,11.4407,2.65702,9,0.5,8.21056,1.44645,8.7039,1.12215,152.865
0.262427,0.842403,0.280539,0.173718,0.0637783,0.0588235,1.47059, 304.225, 79.7242, 34.9747, 8.95216, 0.999871,0.147762,0.165415,0.147785,0.128381,148.751,9.19633,0.930409,9.88885,2.40227,9,0.5,8.35533,1.3915,8.69725,1.13922,141.739
0.99025,0.730824,0.329232,0.679934,0.165256,0.0588235,1.47059, 757.362, 222.721, 90.6004, 10.4135, 0.99997,0.192409,0.112021,0.0914943,0.0788639,461.047,9.24172,0.887133,13.8042,2.58795,9,0.5,9.12751,1.41622,9.24291,1.02764,147.399
0.718411,0.868809,0.333788,0.533375,0.220104,0.0588235,1.47059, 529.453, 126.82, 75.1785, 31.3335, 1,0.354644,0.095778,0.0823213,0.0720613,342.531,9.54177,0.904099,17.9984,3.3373,9,0.5,8.73236,1.40838,9.0218,1.11499,147.188
0.482175,0.84996,0.318996,0.423808,0.186319,0.0588235,1.47059, 401.245, 101.718, 52.4267, 14.4238, 0.999999,0.28543,0.128952,0.127398,0.089404,293.329,9.56272,1.02054,14.6216,2.7336,9,0.5,9.57462,1.62779,8.92447,1.10672,149.149
0.386319,0.869746,0.285228,0.279535,0.073399,0.0588235,1.47059, 429.537, 108.296, 51.2883, 11.2723, 0.999987,0.181581,0.151237,0.122407,0.111785,229.5,9.46329,0.994174,12.5876,2.89141,9,0.5,8.7591,1.44364,9.27486,1.16859,150.424
0.280659,0.863733,0.275889,0.22189,0.0703225,0.0588235,1.47059, 339.246, 86.9518, 39.0069, 9.79355, 0.999944,0.236282,0.180635,0.165929,0.13381,189.305,9.42546,0.98351,12.1876,2.5646,9,0.5,8.95233,1.39826,8.94884,1.0858,149.469
0.521193,0.814869,0.287699,0.235841,0.0902574,0.0588235,1.47059, 566.979, 155.134, 64.2899, 8.08649, 0.999692,0.145524,0.148023,0.153286,0.107662,193.039,9.50807,1.02305,10.4077,2.39773,9,0.5,9.09104,1.57754,8.50582,1.04646,157.613
0.714848,0.697368,0.335379,0.43136,0.187395,0.0588235,1.47059, 520.088, 159.271, 60.3169, 7.96826, 0.999654,0.109192,0.124866,0.167005,0.128986,239.065,9.35176,0.954953,10.1332,2.16993,9,0.5,10.3691,1.62046,10.0168,1.22332,153.099
0.588141,0.774699,0.311742,0.320727,0.139965,0.0588235,1.47059, 520.069, 146.585, 61.6008, 8.63183, 0.999822,0.159518,0.142808,0.141461,0.110286,228.888,9.22008,0.94291,11.3848,2.30122,9,0.5,9.36948,1.4332,9.23336,1.12562,158.147
0.95053,0.729263,0.357755,0.647628,0.320548,0.0588235,1.47059, 579.012, 168.783, 74.5543, 11.5442, 0.99999,0.0625147,0.0912633,0.0750443,0.069741,327.427,9.45252,0.986757,8.98141,1.81236,9,0.5,8.37487,1.23018,8.94292,1.10201,156.491
0.26537,0.943321,0.27849,0.153063,0.0666597,0.0588235,1.47059, 313.337, 69.6016, 38.9414, 10.5946, 0.999975,0.225405,0.172986,0.162625,0.157752,136.843,9.28914,1.06681,12.258,3.07297,9,0.5,8.37601,1.45037,9.20362,1.20632,147.551
0.600876,0.937757,0.336433,0.478925,0.127964,0.0588235,1.47059, 433.458, 89.3642, 66.784, 47.5499, 1,0.116923,0.120389,0.131898,0.116619,309.051,9.57825,0.924285,10.472,2.13788,9,0.5,9.49543,1.4247,9.80719,1.23117,153.904
0.361601,0.939203,0.300219,0.246463,0.126663,0.0588235,1.47059, 352.719, 76.855, 47.5047, 21.6204, 1,0.284133,0.135718,0.136635,0.114664,184.851,9.63273,1.01796,15.0205,3.17122,9,0.5,9.26561,1.64215,9.36509,1.29327,142.212
0.29895,0.774761,0.282309,0.209013,0.0860404,0.0588235,1.47059, 341.13, 97.2998, 36.8779, 6.29277, 0.99815,0.290588,0.169888,0.175416,0.141618,173.317,9.01803,0.87609,13.5165,2.88853,9,0.5,9.1735,1.63762,9.10125,1.16058,141.342
0.39624,0.79734,0.27779,0.222457,0.0767552,0.0588235,1.47059, 470.817, 131.862, 51.1862, 8.15559, 0.999713,0.189008,0.186649,0.175163,0.143587,216.118,9.38305,0.925628,10.8075,2.40101,9,0.5,8.93877,1.37389,9.0138,1.02881,158.09
0.564224,0.922746,0.314155,0.362911,0.19794,0.0588235,1.47059, 488.897, 106.739, 68.9348, 26.725, 1,0.116538,0.116414,0.0760974,0.0944793,263.82,9.24054,0.899484,10.9109,2.2542,9,0.5,7.5636,1.24187,9.36617,1.1694,147.971
1.01981,0.776102,0.325632,0.603899,0.187257,0.0588235,1.47059, 803.332, 224.425, 99.8247, 13.8782, 0.999999,0.0861459,0.105564,0.0977565,0.0719686,437.71,9.50773,0.935878,10.6763,2.18,9,0.5,9.85814,1.5153,9.49696,1.18799,152.539
0.314958,0.940889,0.291678,0.221755,0.0816003,0.0588235,1.47059, 330.858, 72.8293, 43.2629, 23.5316, 1,0.503577,0.177495,0.227895,0.157289,178.236,9.8773,1.03215,16.4764,3.34894,9,0.5,10.1521,1.61478,9.44207,1.14737,152.75
1.25946,0.867036,0.326808,0.710023,0.191773,0.0588235,1.47059, 982.568, 236.858, 136.392, 23.9344, 1,0.157725,0.111539,0.0776102,0.06765,511.832,9.27983,0.884406,12.8351,2.20052,9,0.5,9.02826,1.37489,9.24224,1.0529,146.28
0.645746,0.868795,0.335448,0.39796,0.199947,0.0588235,1.47059, 469.55, 113.218, 66.2533, 18.8925, 1,0.204772,0.111249,0.128093,0.119701,221.854,9.44087,0.991874,13.4845,2.78409,9,0.5,9.27418,1.53967,9.69498,1.21947,142.671
0.420869,0.732237,0.260001,0.238435,0.0579778,0.0588235,1.47059, 588.641, 178.257, 55.7801, 3.2284, 0.960379,0.128155,0.154639,0.0988488,0.0825256,265.322,8.99376,0.914406,10.6756,2.48583,9,0.5,8.25309,1.51995,8.47041,1.08014,150.116
0.289781,0.899198,0.288889,0.24872,0.0917554,0.0588235,1.47059, 311.952, 74.4901, 38.788, 11.857, 0.999993,0.134895,0.148474,0.134026,0.107838,206.454,9.34711,1.0082,10.1307,2.31148,9,0.5,8.54199,1.39933,8.58032,1.05413,150.902
0.43952,0.82391,0.283882,0.327318,0.0925008,0.0588235,1.47059, 494.564, 134.919, 55.6727, 9.99952, 0.999955,0.127455,0.125401,0.074757,0.065434,306.922,9.91928,1.06882,11.8512,2.67716,9,0.5,7.89349,1.39313,8.31845,1.00729,146.943
1.69043,0.858287,0.342922,0.676178,0.192061,0.0588235,1.47059, 1157.55, 279.163, 167.896, 35.5916, 1,0.15124,0.10644,0.100563,0.0771114,351.324,9.48994,0.876518,12.7255,2.40071,9,0.5,9.53172,1.53074,9.14698,1.04539,149.686
0.837519,0.799643,0.335061,0.526631,0.23666,0.0588235,1.47059, 610.902, 164.486, 79.9768, 15.647, 1,0.140973,0.115498,0.104004,0.091791,334.73,9.56005,0.973702,11.6945,2.26989,9,0.5,8.93224,1.30046,9.25563,1.04488,134.967
1.13042,0.934447,0.377723,0.719351,0.389939,0.0588235,1.47059, 590.743, 117.647, 103.328, 71.3393, 1,0.427439,0.0914886,0.0989664,0.0811068,328.316,9.74542,0.948761,17.8989,3.0403,9,0.5,9.39251,1.40667,9.34837,1.11187,144.358
3.02916,0.798519,0.370212,1.82961,0.570093,0.0588235,1.47059, 1676.02, 437.759, 245.748, 23.5566, 1,0.0688538,0.0460977,0.0403403,0.0352746,874.495,9.37025,0.916116,12.8682,2.2733,9,0.5,9.31119,1.38642,9.5909,1.1927,144.605
0.48533,0.936327,0.321239,0.3459,0.161776,0.0588235,1.47059, 396.421, 83.5614, 57.8957, 34.9448, 1,0.0979262,0.127607,0.141663,0.134007,250.882,9.47356,0.929086,8.93998,1.71148,9,0.5,9.41494,1.50095,9.86215,1.18348,152.122
0.331613,0.917587,0.280141,0.191304,0.0770457,0.0588235,1.47059, 385.8, 88.6361, 47.7637, 11.0417, 0.999984,0.149281,0.160796,0.152048,0.119113,161.425,8.95998,0.934038,9.97154,2.19895,9,0.5,8.59323,1.42418,8.52869,1.1459,143.415
0.501381,0.881598,0.310637,0.338431,0.145146,0.0588235,1.47059, 447.501, 106.531, 59.8231, 19.5345, 1,0.173931,0.124694,0.108662,0.108041,238.324,9.15023,0.878214,12.5324,2.62487,9,0.5,8.64887,1.33849,9.527,1.23942,139.178
0.490819,0.935325,0.280999,0.312487,0.0873871,0.0588235,1.47059, 566.655, 126.656, 71.2935, 15.6502, 1,0.154807,0.133104,0.0963887,0.0834232,270.153,9.39559,0.984131,12.0627,2.57558,9,0.5,8.36465,1.41746,8.67132,1.06623,144.224
0.246851,0.926432,0.274913,0.191284,0.0504334,0.0588235,1.47059, 301.025, 68.5444, 36.8085, 11.0536, 0.999984,0.181582,0.170783,0.159653,0.115038,186.912,9.0528,0.95565,11.2468,2.34363,9,0.5,9.32653,1.62613,8.81504,1.11166,151.392
0.743482,0.923324,0.336135,0.527008,0.245167,0.0588235,1.47059, 537.623, 113.75, 82.0878, 44.5965, 1,0.199491,0.1192,0.0924025,0.106663,326.546,9.30528,0.865108,13.733,2.71581,9,0.5,8.62829,1.34284,9.898,1.19424,142.364
1.19797,0.82705,0.354578,0.824497,0.321292,0.0588235,1.47059, 748.085, 189.059, 108.285, 28.9879, 1,0.076446,0.0901149,0.0663796,0.0653517,462.69,9.5016,0.904305,10.2808,1.87782,9,0.5,8.62059,1.26039,9.32355,1.07893,149.557
